"Step","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","155.38546982834353","155.38546982834353","155.38546982834353","204.29500156090643","204.29500156090643","204.29500156090643","168.58546239336133","168.58546239336133","168.58546239336133","37.531089891760544","37.531089891760544","37.531089891760544","210.718576575276","210.718576575276","210.718576575276","115.99917550843956","115.99917550843956","115.99917550843956","38.52517314179142","38.52517314179142","38.52517314179142","159.8429319282715","159.8429319282715","159.8429319282715","120.0579670169599","120.0579670169599","120.0579670169599","224.41072619290156","224.41072619290156","224.41072619290156"
"44000","180.2480732177749","180.2480732177749","180.2480732177749","221.6898514570089","221.6898514570089","221.6898514570089","189.56171957504083","189.56171957504083","189.56171957504083","14.739390692485898","14.739390692485898","14.739390692485898","211.71481831427596","211.71481831427596","211.71481831427596","132.28636294438274","132.28636294438274","132.28636294438274","43.269775799386636","43.269775799386636","43.269775799386636","168.99084318220747","168.99084318220747","168.99084318220747","156.95640094182494","156.95640094182494","156.95640094182494","205.07675426693095","205.07675426693095","205.07675426693095"
"48000","162.4885935896673","162.4885935896673","162.4885935896673","250.96153473297085","250.96153473297085","250.96153473297085","208.4230368987417","208.4230368987417","208.4230368987417","33.64966199209097","33.64966199209097","33.64966199209097","200.04969933322965","200.04969933322965","200.04969933322965","151.4958949032021","151.4958949032021","151.4958949032021","44.88526196835302","44.88526196835302","44.88526196835302","109.98178347840083","109.98178347840083","109.98178347840083","102.08325701762405","102.08325701762405","102.08325701762405","210.45671921154218","210.45671921154218","210.45671921154218"
"52000","171.5698549358566","171.5698549358566","171.5698549358566","278.4257743681168","278.4257743681168","278.4257743681168","194.90950467199818","194.90950467199818","194.90950467199818","54.966572034657965","54.966572034657965","54.966572034657965","171.54144306619054","171.54144306619054","171.54144306619054","141.64957205574947","141.64957205574947","141.64957205574947","46.951737927335174","46.951737927335174","46.951737927335174","148.15226966538998","148.15226966538998","148.15226966538998","89.6719313455502","89.6719313455502","89.6719313455502","244.13724218335983","244.13724218335983","244.13724218335983"
"56000","205.2460911298039","205.2460911298039","205.2460911298039","268.12148971570906","268.12148971570906","268.12148971570906","200.9130514772878","200.9130514772878","200.9130514772878","71.71719395490568","71.71719395490568","71.71719395490568","188.1745476882672","188.1745476882672","188.1745476882672","146.2898532550028","146.2898532550028","146.2898532550028","49.84313354551539","49.84313354551539","49.84313354551539","150.90066583285167","150.90066583285167","150.90066583285167","129.3805369753723","129.3805369753723","129.3805369753723","237.157330270502","237.157330270502","237.157330270502"
"60000","191.31756129287186","191.31756129287186","191.31756129287186","251.36883737856073","251.36883737856073","251.36883737856073","249.86083118715032","249.86083118715032","249.86083118715032","72.2450558436454","72.2450558436454","72.2450558436454","89.79548681512303","89.79548681512303","89.79548681512303","142.32379961499086","142.32379961499086","142.32379961499086","83.83897881482763","83.83897881482763","83.83897881482763","185.15623962602598","185.15623962602598","185.15623962602598","129.10323559914272","129.10323559914272","129.10323559914272","251.50624298076303","251.50624298076303","251.50624298076303"
"64000","205.55962045840494","205.55962045840494","205.55962045840494","272.8107605950985","272.8107605950985","272.8107605950985","204.4492987866934","204.4492987866934","204.4492987866934","59.892717748293535","59.892717748293535","59.892717748293535","72.13133547872867","72.13133547872867","72.13133547872867","156.02359305591386","156.02359305591386","156.02359305591386","92.31425535526031","92.31425535526031","92.31425535526031","175.83096788036883","175.83096788036883","175.83096788036883","116.42310571206254","116.42310571206254","116.42310571206254","270.31113655709714","270.31113655709714","270.31113655709714"
"68000","197.76227748665687","197.76227748665687","197.76227748665687","272.1737609706412","272.1737609706412","272.1737609706412","243.07445373835236","243.07445373835236","243.07445373835236","132.80689527404056","132.80689527404056","132.80689527404056","142.46501790562058","142.46501790562058","142.46501790562058","118.95597553185999","118.95597553185999","118.95597553185999","122.7512746278278","122.7512746278278","122.7512746278278","186.56152831842024","186.56152831842024","186.56152831842024","131.53430564803443","131.53430564803443","131.53430564803443","271.3064767338461","271.3064767338461","271.3064767338461"
"72000","232.43557881737598","232.43557881737598","232.43557881737598","264.7488943041969","264.7488943041969","264.7488943041969","242.65641019407403","242.65641019407403","242.65641019407403","219.15886147059126","219.15886147059126","219.15886147059126","141.88646553139787","141.88646553139787","141.88646553139787","141.621631160058","141.621631160058","141.621631160058","108.9972337122812","108.9972337122812","108.9972337122812","206.47069685143924","206.47069685143924","206.47069685143924","136.17952748356979","136.17952748356979","136.17952748356979","262.6736332739996","262.6736332739996","262.6736332739996"
"76000","233.5283608902617","233.5283608902617","233.5283608902617","294.0103612307828","294.0103612307828","294.0103612307828","251.6321878308877","251.6321878308877","251.6321878308877","159.38722308007402","159.38722308007402","159.38722308007402","141.48507888539945","141.48507888539945","141.48507888539945","144.7382740549353","144.7382740549353","144.7382740549353","135.26236151220337","135.26236151220337","135.26236151220337","201.1316991851847","201.1316991851847","201.1316991851847","136.22468491613682","136.22468491613682","136.22468491613682","287.51625201209964","287.51625201209964","287.51625201209964"
"80000","233.66301034840984","233.66301034840984","233.66301034840984","285.83327493315267","285.83327493315267","285.83327493315267","266.5522648475573","266.5522648475573","266.5522648475573","167.96668121944762","167.96668121944762","167.96668121944762","197.55206099295225","197.55206099295225","197.55206099295225","125.54224076743648","125.54224076743648","125.54224076743648","145.88273260492375","145.88273260492375","145.88273260492375","223.31408501425253","223.31408501425253","223.31408501425253","139.49448689700242","139.49448689700242","139.49448689700242","290.300251416027","290.300251416027","290.300251416027"
"84000","259.01491024646737","259.01491024646737","259.01491024646737","296.7986200829552","296.7986200829552","296.7986200829552","284.8868267321356","284.8868267321356","284.8868267321356","146.9170410149303","146.9170410149303","146.9170410149303","173.73560576717267","173.73560576717267","173.73560576717267","142.1428025049682","142.1428025049682","142.1428025049682","206.61381477515926","206.61381477515926","206.61381477515926","227.97526544617557","227.97526544617557","227.97526544617557","137.59018306337595","137.59018306337595","137.59018306337595","256.5734586709035","256.5734586709035","256.5734586709035"
"88000","276.36980206383737","276.36980206383737","276.36980206383737","299.42395816805913","299.42395816805913","299.42395816805913","245.529059146082","245.529059146082","245.529059146082","121.70050287313165","121.70050287313165","121.70050287313165","179.83870749679463","179.83870749679463","179.83870749679463","143.8428122718414","143.8428122718414","143.8428122718414","209.5452878895622","209.5452878895622","209.5452878895622","226.78764886275115","226.78764886275115","226.78764886275115","151.96056751146915","151.96056751146915","151.96056751146915","254.9049049655554","254.9049049655554","254.9049049655554"
"92000","274.7510772339623","274.7510772339623","274.7510772339623","298.3099337008724","298.3099337008724","298.3099337008724","284.5940978755742","284.5940978755742","284.5940978755742","158.0286385909085","158.0286385909085","158.0286385909085","181.62861292193983","181.62861292193983","181.62861292193983","137.08218484880177","137.08218484880177","137.08218484880177","208.54391196181","208.54391196181","208.54391196181","233.4410483881673","233.4410483881673","233.4410483881673","163.71734704781153","163.71734704781153","163.71734704781153","309.11886682460494","309.11886682460494","309.11886682460494"
"96000","274.306264171262","274.306264171262","274.306264171262","297.1936013485905","297.1936013485905","297.1936013485905","296.399646283966","296.399646283966","296.399646283966","174.27687955192695","174.27687955192695","174.27687955192695","141.5296890404217","141.5296890404217","141.5296890404217","162.28333950119654","162.28333950119654","162.28333950119654","208.3964096545429","208.3964096545429","208.3964096545429","174.8798693508142","174.8798693508142","174.8798693508142","203.14529358610727","203.14529358610727","203.14529358610727","271.7796850913584","271.7796850913584","271.7796850913584"
"100000","291.8688794343684","291.8688794343684","291.8688794343684","252.53185775839302","252.53185775839302","252.53185775839302","277.29129580395113","277.29129580395113","277.29129580395113","189.39326275154056","189.39326275154056","189.39326275154056","196.56843425596097","196.56843425596097","196.56843425596097","153.80486520328424","153.80486520328424","153.80486520328424","219.9458864370587","219.9458864370587","219.9458864370587","167.94912926696557","167.94912926696557","167.94912926696557","185.10967540638117","185.10967540638117","185.10967540638117","299.2016886189819","299.2016886189819","299.2016886189819"
"104000","288.5628810033509","288.5628810033509","288.5628810033509","253.61574587738028","253.61574587738028","253.61574587738028","253.76603562299957","253.76603562299957","253.76603562299957","205.49267376082054","205.49267376082054","205.49267376082054","151.8870971185454","151.8870971185454","151.8870971185454","143.67123274760377","143.67123274760377","143.67123274760377","233.96467727919512","233.96467727919512","233.96467727919512","229.18661740050885","229.18661740050885","229.18661740050885","184.94099627701604","184.94099627701604","184.94099627701604","258.07398803183287","258.07398803183287","258.07398803183287"
"108000","284.44607075248115","284.44607075248115","284.44607075248115","249.3807626216359","249.3807626216359","249.3807626216359","299.6500478792927","299.6500478792927","299.6500478792927","189.11451189861782","189.11451189861782","189.11451189861782","168.22959236094184","168.22959236094184","168.22959236094184","147.8857858793088","147.8857858793088","147.8857858793088","236.21556606591744","236.21556606591744","236.21556606591744","203.51171014042743","203.51171014042743","203.51171014042743","215.2932995373043","215.2932995373043","215.2932995373043","289.4775570492165","289.4775570492165","289.4775570492165"
"112000","303.3568908462337","303.3568908462337","303.3568908462337","342.6987985741247","342.6987985741247","342.6987985741247","278.27728965310587","278.27728965310587","278.27728965310587","232.72477208015135","232.72477208015135","232.72477208015135","193.32330878682055","193.32330878682055","193.32330878682055","132.84521142574633","132.84521142574633","132.84521142574633","236.41965060267268","236.41965060267268","236.41965060267268","241.60059915781508","241.60059915781508","241.60059915781508","171.827224794832","171.827224794832","171.827224794832","288.5967486296714","288.5967486296714","288.5967486296714"
"116000","286.8974513540214","286.8974513540214","286.8974513540214","322.51158468996357","322.51158468996357","322.51158468996357","260.9027155171855","260.9027155171855","260.9027155171855","239.22964105818778","239.22964105818778","239.22964105818778","149.87223827900874","149.87223827900874","149.87223827900874","158.50739030695894","158.50739030695894","158.50739030695894","231.008212801951","231.008212801951","231.008212801951","249.42354377434262","249.42354377434262","249.42354377434262","197.28082143340535","197.28082143340535","197.28082143340535","291.570803146293","291.570803146293","291.570803146293"
"120000","286.05566772432337","286.05566772432337","286.05566772432337","317.600048725957","317.600048725957","317.600048725957","267.2088298204952","267.2088298204952","267.2088298204952","185.7750932851531","185.7750932851531","185.7750932851531","212.29796253171602","212.29796253171602","212.29796253171602","142.08106172071007","142.08106172071007","142.08106172071007","244.47254761916966","244.47254761916966","244.47254761916966","242.2510778538629","242.2510778538629","242.2510778538629","194.3634486093225","194.3634486093225","194.3634486093225","269.0855102016541","269.0855102016541","269.0855102016541"
"124000","287.31006384650635","287.31006384650635","287.31006384650635","328.0236761410389","328.0236761410389","328.0236761410389","288.7296214157144","288.7296214157144","288.7296214157144","241.91309684253102","241.91309684253102","241.91309684253102","229.82001736962738","229.82001736962738","229.82001736962738","142.87387325753588","142.87387325753588","142.87387325753588","249.86808360617033","249.86808360617033","249.86808360617033","231.0825157530092","231.0825157530092","231.0825157530092","263.33581957797884","263.33581957797884","263.33581957797884","248.46496725059973","248.46496725059973","248.46496725059973"
"128000","298.88611754240446","298.88611754240446","298.88611754240446","333.9927722161448","333.9927722161448","333.9927722161448","285.6507885581154","285.6507885581154","285.6507885581154","233.48671990135017","233.48671990135017","233.48671990135017","231.08624839293097","231.08624839293097","231.08624839293097","144.2358827601178","144.2358827601178","144.2358827601178","264.167150400249","264.167150400249","264.167150400249","212.43392165603592","212.43392165603592","212.43392165603592","269.589554994296","269.589554994296","269.589554994296","263.91675216804026","263.91675216804026","263.91675216804026"
"132000","298.6276085005355","298.6276085005355","298.6276085005355","337.5744376136982","337.5744376136982","337.5744376136982","284.5978584892432","284.5978584892432","284.5978584892432","247.64032828820268","247.64032828820268","247.64032828820268","229.1001220728361","229.1001220728361","229.1001220728361","153.15125612567184","153.15125612567184","153.15125612567184","269.8152963486708","269.8152963486708","269.8152963486708","222.87554090062304","222.87554090062304","222.87554090062304","271.6188388035316","271.6188388035316","271.6188388035316","301.0215806750274","301.0215806750274","301.0215806750274"
"136000","299.54897978788716","299.54897978788716","299.54897978788716","331.48339740851486","331.48339740851486","331.48339740851486","292.7018161729434","292.7018161729434","292.7018161729434","248.37843329524725","248.37843329524725","248.37843329524725","225.45152068028702","225.45152068028702","225.45152068028702","144.016986376632","144.016986376632","144.016986376632","267.22791786656967","267.22791786656967","267.22791786656967","240.7417070014037","240.7417070014037","240.7417070014037","263.39679460521415","263.39679460521415","263.39679460521415","298.5967094334859","298.5967094334859","298.5967094334859"
"140000","297.0871727735859","297.0871727735859","297.0871727735859","333.307253826991","333.307253826991","333.307253826991","285.3939327686795","285.3939327686795","285.3939327686795","248.83642681461114","248.83642681461114","248.83642681461114","239.30083222206167","239.30083222206167","239.30083222206167","154.34828824368418","154.34828824368418","154.34828824368418","267.1809234232561","267.1809234232561","267.1809234232561","236.1154937664246","236.1154937664246","236.1154937664246","262.2967020891068","262.2967020891068","262.2967020891068","312.9569362849838","312.9569362849838","312.9569362849838"
"144000","307.1512042744897","307.1512042744897","307.1512042744897","324.1994968454418","324.1994968454418","324.1994968454418","272.31955243560225","272.31955243560225","272.31955243560225","240.1561378819214","240.1561378819214","240.1561378819214","223.99891901803184","223.99891901803184","223.99891901803184","155.71046703879023","155.71046703879023","155.71046703879023","272.31151430277123","272.31151430277123","272.31151430277123","211.12187273257678","211.12187273257678","211.12187273257678","273.9257815564611","273.9257815564611","273.9257815564611","285.85397932543435","285.85397932543435","285.85397932543435"
"148000","291.4726509235453","291.4726509235453","291.4726509235453","321.93679139823416","321.93679139823416","321.93679139823416","282.7719075452008","282.7719075452008","282.7719075452008","248.20188065427396","248.20188065427396","248.20188065427396","237.35129526821044","237.35129526821044","237.35129526821044","155.4108724676753","155.4108724676753","155.4108724676753","282.5243692594678","282.5243692594678","282.5243692594678","252.30673705822883","252.30673705822883","252.30673705822883","274.7670712932834","274.7670712932834","274.7670712932834","312.4420947842674","312.4420947842674","312.4420947842674"
"152000","301.64626958762057","301.64626958762057","301.64626958762057","335.7663743166692","335.7663743166692","335.7663743166692","279.0422391327468","279.0422391327468","279.0422391327468","243.46104313755617","243.46104313755617","243.46104313755617","231.18582884771945","231.18582884771945","231.18582884771945","155.3370661647155","155.3370661647155","155.3370661647155","290.4899734722795","290.4899734722795","290.4899734722795","277.7390114560765","277.7390114560765","277.7390114560765","274.79538332775024","274.79538332775024","274.79538332775024","275.2478172043314","275.2478172043314","275.2478172043314"
"156000","315.79528557711717","315.79528557711717","315.79528557711717","323.2956736454309","323.2956736454309","323.2956736454309","277.0143282499613","277.0143282499613","277.0143282499613","255.63192200335888","255.63192200335888","255.63192200335888","230.602201119305","230.602201119305","230.602201119305","148.6430323987428","148.6430323987428","148.6430323987428","281.4884384606191","281.4884384606191","281.4884384606191","268.01914567302333","268.01914567302333","268.01914567302333","282.04867453754997","282.04867453754997","282.04867453754997","267.49223556053414","267.49223556053414","267.49223556053414"
"160000","308.75613327772277","308.75613327772277","308.75613327772277","336.36351496732385","336.36351496732385","336.36351496732385","285.2621515652263","285.2621515652263","285.2621515652263","241.42541315030985","241.42541315030985","241.42541315030985","230.2834497366458","230.2834497366458","230.2834497366458","147.97991690500953","147.97991690500953","147.97991690500953","279.71339769131316","279.71339769131316","279.71339769131316","285.523553194644","285.523553194644","285.523553194644","279.2728951838534","279.2728951838534","279.2728951838534","281.04174471174804","281.04174471174804","281.04174471174804"
"164000","313.534686651332","313.534686651332","313.534686651332","341.87238884465324","341.87238884465324","341.87238884465324","264.72393979403563","264.72393979403563","264.72393979403563","251.18872815122555","251.18872815122555","251.18872815122555","224.04654958593855","224.04654958593855","224.04654958593855","153.7039429929141","153.7039429929141","153.7039429929141","227.68821431749325","227.68821431749325","227.68821431749325","276.0031681513624","276.0031681513624","276.0031681513624","290.2461369509685","290.2461369509685","290.2461369509685","276.077004689043","276.077004689043","276.077004689043"
"168000","308.09929764772403","308.09929764772403","308.09929764772403","337.6633293212261","337.6633293212261","337.6633293212261","289.07836805657524","289.07836805657524","289.07836805657524","259.8008475117802","259.8008475117802","259.8008475117802","241.036939506759","241.036939506759","241.036939506759","130.45147653754705","130.45147653754705","130.45147653754705","222.47958669490407","222.47958669490407","222.47958669490407","302.25695861077077","302.25695861077077","302.25695861077077","281.22147610038354","281.22147610038354","281.22147610038354","286.7487191730769","286.7487191730769","286.7487191730769"
"172000","309.72717483080635","309.72717483080635","309.72717483080635","332.3781076672959","332.3781076672959","332.3781076672959","276.834298589131","276.834298589131","276.834298589131","249.86219036479105","249.86219036479105","249.86219036479105","224.31762943164495","224.31762943164495","224.31762943164495","137.6981362889165","137.6981362889165","137.6981362889165","226.85588545222708","226.85588545222708","226.85588545222708","287.7080022689662","287.7080022689662","287.7080022689662","282.318575076017","282.318575076017","282.318575076017","272.4938391062547","272.4938391062547","272.4938391062547"
"176000","310.8176597706561","310.8176597706561","310.8176597706561","331.4877465096752","331.4877465096752","331.4877465096752","266.7052493430786","266.7052493430786","266.7052493430786","247.17158945861115","247.17158945861115","247.17158945861115","232.315843449956","232.315843449956","232.315843449956","148.74378177433596","148.74378177433596","148.74378177433596","234.97548751312934","234.97548751312934","234.97548751312934","299.3430478330333","299.3430478330333","299.3430478330333","273.08282944227017","273.08282944227017","273.08282944227017","308.3206211706346","308.3206211706346","308.3206211706346"
