"Step","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","35.42406972255736","35.42406972255736","35.42406972255736","140.7696768686464","140.7696768686464","140.7696768686464","202.44509659439962","202.44509659439962","202.44509659439962","78.63853802639039","78.63853802639039","78.63853802639039","73.93930732203292","73.93930732203292","73.93930732203292","171.7955652441999","171.7955652441999","171.7955652441999","148.50590391572587","148.50590391572587","148.50590391572587","173.04943115504102","173.04943115504102","173.04943115504102","188.9138409021551","188.9138409021551","188.9138409021551","87.3691023434061","87.3691023434061","87.3691023434061"
"44000","35.42782160577501","35.42782160577501","35.42782160577501","187.71723749998847","187.71723749998847","187.71723749998847","195.90275499694744","195.90275499694744","195.90275499694744","96.56729801467644","96.56729801467644","96.56729801467644","117.33031348723338","117.33031348723338","117.33031348723338","175.1100310817817","175.1100310817817","175.1100310817817","169.98341926169712","169.98341926169712","169.98341926169712","136.2165016377212","136.2165016377212","136.2165016377212","195.05396008835532","195.05396008835532","195.05396008835532","83.9859410988095","83.9859410988095","83.9859410988095"
"48000","35.37343173894619","35.37343173894619","35.37343173894619","174.98936492428174","174.98936492428174","174.98936492428174","198.35766988151764","198.35766988151764","198.35766988151764","100.33212469226018","100.33212469226018","100.33212469226018","118.63707210225945","118.63707210225945","118.63707210225945","177.5535603599506","177.5535603599506","177.5535603599506","183.6174580242606","183.6174580242606","183.6174580242606","173.02743570571292","173.02743570571292","173.02743570571292","237.89747030572198","237.89747030572198","237.89747030572198","32.82789337468118","32.82789337468118","32.82789337468118"
"52000","62.13071912325339","62.13071912325339","62.13071912325339","172.99625535697805","172.99625535697805","172.99625535697805","192.52383628475894","192.52383628475894","192.52383628475894","142.17325539398908","142.17325539398908","142.17325539398908","94.0606617894964","94.0606617894964","94.0606617894964","172.5029572345132","172.5029572345132","172.5029572345132","188.71028089961038","188.71028089961038","188.71028089961038","171.71196312628734","171.71196312628734","171.71196312628734","207.9856457739023","207.9856457739023","207.9856457739023","71.71784440497905","71.71784440497905","71.71784440497905"
"56000","79.39799324650095","79.39799324650095","79.39799324650095","195.0214501781773","195.0214501781773","195.0214501781773","201.05422733507325","201.05422733507325","201.05422733507325","171.05570790117574","171.05570790117574","171.05570790117574","111.75295997886217","111.75295997886217","111.75295997886217","192.44054708868157","192.44054708868157","192.44054708868157","208.6272693812885","208.6272693812885","208.6272693812885","176.94166127971272","176.94166127971272","176.94166127971272","234.15311297092308","234.15311297092308","234.15311297092308","65.39291867418119","65.39291867418119","65.39291867418119"
"60000","61.10383976189256","61.10383976189256","61.10383976189256","203.14601238760378","203.14601238760378","203.14601238760378","216.54096588341062","216.54096588341062","216.54096588341062","157.24939998180184","157.24939998180184","157.24939998180184","118.24104569076833","118.24104569076833","118.24104569076833","178.23766525815768","178.23766525815768","178.23766525815768","207.07880502835096","207.07880502835096","207.07880502835096","231.05262586004375","231.05262586004375","231.05262586004375","252.88475548085708","252.88475548085708","252.88475548085708","82.3447284707199","82.3447284707199","82.3447284707199"
"64000","74.40738299797371","74.40738299797371","74.40738299797371","195.50755201496","195.50755201496","195.50755201496","207.90355374429873","207.90355374429873","207.90355374429873","165.59118208687502","165.59118208687502","165.59118208687502","112.30268821715205","112.30268821715205","112.30268821715205","194.8696555267324","194.8696555267324","194.8696555267324","218.84038332095218","218.84038332095218","218.84038332095218","225.8623494220858","225.8623494220858","225.8623494220858","230.94737848098788","230.94737848098788","230.94737848098788","90.13874724978884","90.13874724978884","90.13874724978884"
"68000","110.55555798793505","110.55555798793505","110.55555798793505","219.8235663860556","219.8235663860556","219.8235663860556","210.20541113433904","210.20541113433904","210.20541113433904","139.15715782513132","139.15715782513132","139.15715782513132","117.76366386144414","117.76366386144414","117.76366386144414","214.92139065670818","214.92139065670818","214.92139065670818","208.52082556614408","208.52082556614408","208.52082556614408","224.32844978133","224.32844978133","224.32844978133","250.28324088695314","250.28324088695314","250.28324088695314","88.13094360454089","88.13094360454089","88.13094360454089"
"72000","111.05445418172613","111.05445418172613","111.05445418172613","225.63842604312777","225.63842604312777","225.63842604312777","211.9362415644398","211.9362415644398","211.9362415644398","204.18459583924567","204.18459583924567","204.18459583924567","128.86880162085768","128.86880162085768","128.86880162085768","203.376153194516","203.376153194516","203.376153194516","201.76432341357776","201.76432341357776","201.76432341357776","214.66887261491462","214.66887261491462","214.66887261491462","243.888096487879","243.888096487879","243.888096487879","100.71367968525053","100.71367968525053","100.71367968525053"
"76000","110.70747452868686","110.70747452868686","110.70747452868686","224.7632689079701","224.7632689079701","224.7632689079701","217.94122126283378","217.94122126283378","217.94122126283378","200.0571900719833","200.0571900719833","200.0571900719833","142.0912493374551","142.0912493374551","142.0912493374551","173.41509582415162","173.41509582415162","173.41509582415162","201.44310977770925","201.44310977770925","201.44310977770925","220.66119929432634","220.66119929432634","220.66119929432634","211.11481998165937","211.11481998165937","211.11481998165937","111.03258401999531","111.03258401999531","111.03258401999531"
"80000","110.87063141478829","110.87063141478829","110.87063141478829","219.20559959478456","219.20559959478456","219.20559959478456","224.44558242490817","224.44558242490817","224.44558242490817","140.3018342767123","140.3018342767123","140.3018342767123","150.91502194726633","150.91502194726633","150.91502194726633","227.52909162344062","227.52909162344062","227.52909162344062","214.53673687782944","214.53673687782944","214.53673687782944","230.06071066247583","230.06071066247583","230.06071066247583","226.960300862422","226.960300862422","226.960300862422","132.35919665692612","132.35919665692612","132.35919665692612"
"84000","106.38931167602149","106.38931167602149","106.38931167602149","212.35100428699508","212.35100428699508","212.35100428699508","219.6295290245245","219.6295290245245","219.6295290245245","160.54285855374695","160.54285855374695","160.54285855374695","147.80906470498468","147.80906470498468","147.80906470498468","218.68730117173692","218.68730117173692","218.68730117173692","199.92016245340977","199.92016245340977","199.92016245340977","228.00686721443475","228.00686721443475","228.00686721443475","249.53434609786115","249.53434609786115","249.53434609786115","160.6497279903206","160.6497279903206","160.6497279903206"
"88000","110.76683453395444","110.76683453395444","110.76683453395444","201.78203044611593","201.78203044611593","201.78203044611593","224.44075407875067","224.44075407875067","224.44075407875067","161.68329610145946","161.68329610145946","161.68329610145946","164.9988963827348","164.9988963827348","164.9988963827348","221.49988327522883","221.49988327522883","221.49988327522883","204.37567588261214","204.37567588261214","204.37567588261214","217.66174943351365","217.66174943351365","217.66174943351365","256.64316835513625","256.64316835513625","256.64316835513625","135.731608674811","135.731608674811","135.731608674811"
"92000","118.40232221179272","118.40232221179272","118.40232221179272","200.11819688934082","200.11819688934082","200.11819688934082","224.6251829725721","224.6251829725721","224.6251829725721","156.12795972702943","156.12795972702943","156.12795972702943","154.98592842317083","154.98592842317083","154.98592842317083","203.69788528730675","203.69788528730675","203.69788528730675","186.7152880808349","186.7152880808349","186.7152880808349","220.46893509513134","220.46893509513134","220.46893509513134","267.39229859152607","267.39229859152607","267.39229859152607","84.9536434726376","84.9536434726376","84.9536434726376"
"96000","114.56769783609191","114.56769783609191","114.56769783609191","190.89905207210685","190.89905207210685","190.89905207210685","235.55014310988162","235.55014310988162","235.55014310988162","157.54306039242874","157.54306039242874","157.54306039242874","170.15104227002112","170.15104227002112","170.15104227002112","198.80150560983287","198.80150560983287","198.80150560983287","215.25626715142835","215.25626715142835","215.25626715142835","226.396289237261","226.396289237261","226.396289237261","232.76105862708755","232.76105862708755","232.76105862708755","171.8346402259755","171.8346402259755","171.8346402259755"
"100000","119.15553067440847","119.15553067440847","119.15553067440847","211.68596306589842","211.68596306589842","211.68596306589842","155.63057292721345","155.63057292721345","155.63057292721345","176.7848175726891","176.7848175726891","176.7848175726891","168.81118525852565","168.81118525852565","168.81118525852565","233.64131255323792","233.64131255323792","233.64131255323792","224.3575608694504","224.3575608694504","224.3575608694504","230.94390491107924","230.94390491107924","230.94390491107924","240.85236697891978","240.85236697891978","240.85236697891978","180.78982407586676","180.78982407586676","180.78982407586676"
"104000","124.24245055616161","124.24245055616161","124.24245055616161","215.64905536219052","215.64905536219052","215.64905536219052","189.25326531194997","189.25326531194997","189.25326531194997","189.55802976324443","189.55802976324443","189.55802976324443","170.49657208533347","170.49657208533347","170.49657208533347","222.39362919699448","222.39362919699448","222.39362919699448","230.87538436374524","230.87538436374524","230.87538436374524","218.2850097293045","218.2850097293045","218.2850097293045","255.4876914729179","255.4876914729179","255.4876914729179","187.93365481728543","187.93365481728543","187.93365481728543"
"108000","109.92417699784862","109.92417699784862","109.92417699784862","210.06860106228388","210.06860106228388","210.06860106228388","211.42189557665415","211.42189557665415","211.42189557665415","173.476748929018","173.476748929018","173.476748929018","161.73668430653035","161.73668430653035","161.73668430653035","236.45620213643906","236.45620213643906","236.45620213643906","222.82089770729021","222.82089770729021","222.82089770729021","225.34053014681643","225.34053014681643","225.34053014681643","247.2943606206417","247.2943606206417","247.2943606206417","187.9848165315905","187.9848165315905","187.9848165315905"
"112000","118.62894766047664","118.62894766047664","118.62894766047664","227.6589553339858","227.6589553339858","227.6589553339858","163.87266619382527","163.87266619382527","163.87266619382527","177.18025091506442","177.18025091506442","177.18025091506442","157.6120637019999","157.6120637019999","157.6120637019999","244.55408272993722","244.55408272993722","244.55408272993722","220.1592811789879","220.1592811789879","220.1592811789879","233.5772285836728","233.5772285836728","233.5772285836728","257.20875261179447","257.20875261179447","257.20875261179447","213.55252490591903","213.55252490591903","213.55252490591903"
"116000","136.8191765513358","136.8191765513358","136.8191765513358","216.76931543930192","216.76931543930192","216.76931543930192","218.02857933114146","218.02857933114146","218.02857933114146","205.00884500830844","205.00884500830844","205.00884500830844","160.50824986971983","160.50824986971983","160.50824986971983","245.47481797746414","245.47481797746414","245.47481797746414","224.91370286419388","224.91370286419388","224.91370286419388","236.76920786909687","236.76920786909687","236.76920786909687","252.08021981522265","252.08021981522265","252.08021981522265","229.8956251892276","229.8956251892276","229.8956251892276"
"120000","110.93264622471607","110.93264622471607","110.93264622471607","222.58816618731444","222.58816618731444","222.58816618731444","202.86092750395764","202.86092750395764","202.86092750395764","176.23405205799324","176.23405205799324","176.23405205799324","160.54389030568376","160.54389030568376","160.54389030568376","236.58298728567297","236.58298728567297","236.58298728567297","225.4753798259522","225.4753798259522","225.4753798259522","242.55285289185332","242.55285289185332","242.55285289185332","244.15307252334802","244.15307252334802","244.15307252334802","228.65005278625222","228.65005278625222","228.65005278625222"
"124000","108.70963361523236","108.70963361523236","108.70963361523236","213.9319111892631","213.9319111892631","213.9319111892631","221.3623766024869","221.3623766024869","221.3623766024869","157.6033738498797","157.6033738498797","157.6033738498797","165.42208042673144","165.42208042673144","165.42208042673144","238.0410806599482","238.0410806599482","238.0410806599482","221.3000759074313","221.3000759074313","221.3000759074313","227.77666902165817","227.77666902165817","227.77666902165817","252.00906741899288","252.00906741899288","252.00906741899288","236.81545312561403","236.81545312561403","236.81545312561403"
"128000","151.1070890156785","151.1070890156785","151.1070890156785","214.23156935351204","214.23156935351204","214.23156935351204","221.38471607010507","221.38471607010507","221.38471607010507","174.66369031356095","174.66369031356095","174.66369031356095","168.94147491723558","168.94147491723558","168.94147491723558","240.19174711024908","240.19174711024908","240.19174711024908","236.3449685297518","236.3449685297518","236.3449685297518","240.29369863982112","240.29369863982112","240.29369863982112","240.00793840025972","240.00793840025972","240.00793840025972","246.8724214895718","246.8724214895718","246.8724214895718"
"132000","158.3086803738996","158.3086803738996","158.3086803738996","234.4642869303259","234.4642869303259","234.4642869303259","236.63811967281254","236.63811967281254","236.63811967281254","183.6813865876486","183.6813865876486","183.6813865876486","160.54036138767822","160.54036138767822","160.54036138767822","228.88262089860763","228.88262089860763","228.88262089860763","217.6688922072301","217.6688922072301","217.6688922072301","233.98397116823034","233.98397116823034","233.98397116823034","244.094797337513","244.094797337513","244.094797337513","246.51955723956502","246.51955723956502","246.51955723956502"
"136000","146.6892021644118","146.6892021644118","146.6892021644118","213.8145235298387","213.8145235298387","213.8145235298387","228.58757886897484","228.58757886897484","228.58757886897484","173.28635679687105","173.28635679687105","173.28635679687105","167.6092354207266","167.6092354207266","167.6092354207266","233.77890748616264","233.77890748616264","233.77890748616264","217.8692108346771","217.8692108346771","217.8692108346771","234.44998548188278","234.44998548188278","234.44998548188278","248.596502944431","248.596502944431","248.596502944431","237.9575776163259","237.9575776163259","237.9575776163259"
"140000","159.24180576467975","159.24180576467975","159.24180576467975","218.76566402611002","218.76566402611002","218.76566402611002","227.47975233568854","227.47975233568854","227.47975233568854","201.10251622661013","201.10251622661013","201.10251622661013","167.8334026622703","167.8334026622703","167.8334026622703","217.51344923629586","217.51344923629586","217.51344923629586","229.23470968349656","229.23470968349656","229.23470968349656","225.4507286795415","225.4507286795415","225.4507286795415","241.51468927998752","241.51468927998752","241.51468927998752","235.21480604744482","235.21480604744482","235.21480604744482"
"144000","186.80718429861312","186.80718429861312","186.80718429861312","220.89735740699206","220.89735740699206","220.89735740699206","227.3597070995448","227.3597070995448","227.3597070995448","189.15491933423996","189.15491933423996","189.15491933423996","171.464283393461","171.464283393461","171.464283393461","238.551077567454","238.551077567454","238.551077567454","225.1095625985841","225.1095625985841","225.1095625985841","228.10561806770357","228.10561806770357","228.10561806770357","252.06110257706086","252.06110257706086","252.06110257706086","242.13752878790743","242.13752878790743","242.13752878790743"
"148000","181.54917148455408","181.54917148455408","181.54917148455408","231.94300851147835","231.94300851147835","231.94300851147835","230.57713109198153","230.57713109198153","230.57713109198153","198.16236044554404","198.16236044554404","198.16236044554404","167.93256056765887","167.93256056765887","167.93256056765887","241.58012773196833","241.58012773196833","241.58012773196833","223.3759219811247","223.3759219811247","223.3759219811247","226.84848633205553","226.84848633205553","226.84848633205553","250.96512483912002","250.96512483912002","250.96512483912002","247.38247380478714","247.38247380478714","247.38247380478714"
"152000","176.30946452424328","176.30946452424328","176.30946452424328","224.53084613498012","224.53084613498012","224.53084613498012","198.49739409694885","198.49739409694885","198.49739409694885","212.20551890970145","212.20551890970145","212.20551890970145","170.66638040477596","170.66638040477596","170.66638040477596","227.44811193298602","227.44811193298602","227.44811193298602","214.46919575050083","214.46919575050083","214.46919575050083","241.4830418898195","241.4830418898195","241.4830418898195","240.6570638853515","240.6570638853515","240.6570638853515","239.10249529325657","239.10249529325657","239.10249529325657"
"156000","196.16752433017928","196.16752433017928","196.16752433017928","229.387651852779","229.387651852779","229.387651852779","221.471796202724","221.471796202724","221.471796202724","210.08498383433712","210.08498383433712","210.08498383433712","167.40350715054348","167.40350715054348","167.40350715054348","236.1275372199973","236.1275372199973","236.1275372199973","226.32632897791964","226.32632897791964","226.32632897791964","231.1958224960118","231.1958224960118","231.1958224960118","261.32252214441894","261.32252214441894","261.32252214441894","231.91595455966026","231.91595455966026","231.91595455966026"
"160000","200.0815776673725","200.0815776673725","200.0815776673725","224.4236781162384","224.4236781162384","224.4236781162384","257.1447051327533","257.1447051327533","257.1447051327533","214.46569510071754","214.46569510071754","214.46569510071754","159.6182590050248","159.6182590050248","159.6182590050248","214.8056131522108","214.8056131522108","214.8056131522108","224.8505401021361","224.8505401021361","224.8505401021361","236.04971947527565","236.04971947527565","236.04971947527565","258.2195298163526","258.2195298163526","258.2195298163526","237.9074057201582","237.9074057201582","237.9074057201582"
"164000","211.22898904364243","211.22898904364243","211.22898904364243","225.32962758548516","225.32962758548516","225.32962758548516","247.19510824770478","247.19510824770478","247.19510824770478","220.57735677384167","220.57735677384167","220.57735677384167","163.614370381642","163.614370381642","163.614370381642","207.65323789383245","207.65323789383245","207.65323789383245","233.6077124486128","233.6077124486128","233.6077124486128","230.47116546535298","230.47116546535298","230.47116546535298","258.4179006665965","258.4179006665965","258.4179006665965","245.16717454150177","245.16717454150177","245.16717454150177"
"168000","226.1637800698205","226.1637800698205","226.1637800698205","213.25057215859616","213.25057215859616","213.25057215859616","253.25025938862694","253.25025938862694","253.25025938862694","234.77890742225136","234.77890742225136","234.77890742225136","160.94288979265366","160.94288979265366","160.94288979265366","229.3282646848498","229.3282646848498","229.3282646848498","223.49303483435074","223.49303483435074","223.49303483435074","233.81029583563355","233.81029583563355","233.81029583563355","239.54433254437467","239.54433254437467","239.54433254437467","251.66509248993347","251.66509248993347","251.66509248993347"
"172000","214.72329180581247","214.72329180581247","214.72329180581247","219.7831041033715","219.7831041033715","219.7831041033715","255.14119699322487","255.14119699322487","255.14119699322487","227.55323581519437","227.55323581519437","227.55323581519437","166.46505065904103","166.46505065904103","166.46505065904103","242.00181476822272","242.00181476822272","242.00181476822272","238.79135634093822","238.79135634093822","238.79135634093822","231.6365810698539","231.6365810698539","231.6365810698539","259.1128977814744","259.1128977814744","259.1128977814744","247.35623533060752","247.35623533060752","247.35623533060752"
"176000","216.82166242335484","216.82166242335484","216.82166242335484","246.80112413527712","246.80112413527712","246.80112413527712","264.932257416806","264.932257416806","264.932257416806","215.61493648195747","215.61493648195747","215.61493648195747","162.98287887162547","162.98287887162547","162.98287887162547","231.7547632922152","231.7547632922152","231.7547632922152","231.019068539895","231.019068539895","231.019068539895","227.06027883171822","227.06027883171822","227.06027883171822","256.48141797615364","256.48141797615364","256.48141797615364","245.2891066138538","245.2891066138538","245.2891066138538"
