"Step","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_100 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_100 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_100 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_90 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_90 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_90 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_80 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_80 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_80 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_70 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_70 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_70 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_60 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_60 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_60 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_50 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_50 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_50 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_40 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_40 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_40 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_30 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_30 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_30 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_20 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_20 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_20 - eval/avg_reward__MAX","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_EQL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX"
"40000","24.874766722552785","24.874766722552785","24.874766722552785","125.40268347888521","125.40268347888521","125.40268347888521","71.14674497244245","71.14674497244245","71.14674497244245","153.8045858389681","153.8045858389681","153.8045858389681","132.59161690912248","132.59161690912248","132.59161690912248","51.14485084283953","51.14485084283953","51.14485084283953","30.78817061186269","30.78817061186269","30.78817061186269","153.1435904984973","153.1435904984973","153.1435904984973","33.40062860545083","33.40062860545083","33.40062860545083","131.12816861599202","131.12816861599202","131.12816861599202"
"44000","24.941665499358002","24.941665499358002","24.941665499358002","125.25718030420107","125.25718030420107","125.25718030420107","71.31560112730465","71.31560112730465","71.31560112730465","191.65405250858691","191.65405250858691","191.65405250858691","149.4625899217415","149.4625899217415","149.4625899217415","44.92583997259649","44.92583997259649","44.92583997259649","30.794861478841586","30.794861478841586","30.794861478841586","85.55280881918458","85.55280881918458","85.55280881918458","46.627067155692835","46.627067155692835","46.627067155692835","120.08247883990184","120.08247883990184","120.08247883990184"
"48000","25.35046908233324","25.35046908233324","25.35046908233324","144.88570514288426","144.88570514288426","144.88570514288426","77.28346268065623","77.28346268065623","77.28346268065623","165.1941130860552","165.1941130860552","165.1941130860552","186.43656298070533","186.43656298070533","186.43656298070533","94.36719273884873","94.36719273884873","94.36719273884873","39.082179836570496","39.082179836570496","39.082179836570496","154.5279887178354","154.5279887178354","154.5279887178354","71.68105303300796","71.68105303300796","71.68105303300796","133.83712858219818","133.83712858219818","133.83712858219818"
"52000","48.711517333668596","48.711517333668596","48.711517333668596","129.3301227542965","129.3301227542965","129.3301227542965","86.41957577519759","86.41957577519759","86.41957577519759","182.78685718544577","182.78685718544577","182.78685718544577","184.01795266283813","184.01795266283813","184.01795266283813","55.72361083980924","55.72361083980924","55.72361083980924","131.00850878079544","131.00850878079544","131.00850878079544","161.01076047351987","161.01076047351987","161.01076047351987","92.5795122254207","92.5795122254207","92.5795122254207","139.861293178667","139.861293178667","139.861293178667"
"56000","39.84821750826358","39.84821750826358","39.84821750826358","115.54004047774183","115.54004047774183","115.54004047774183","67.06695926408824","67.06695926408824","67.06695926408824","219.1916832895572","219.1916832895572","219.1916832895572","193.89160486035104","193.89160486035104","193.89160486035104","66.10720905491351","66.10720905491351","66.10720905491351","81.10451366577438","81.10451366577438","81.10451366577438","167.35266073774127","167.35266073774127","167.35266073774127","112.46716175381373","112.46716175381373","112.46716175381373","153.481077974245","153.481077974245","153.481077974245"
"60000","44.10700243068593","44.10700243068593","44.10700243068593","138.08103227741623","138.08103227741623","138.08103227741623","66.38244835827277","66.38244835827277","66.38244835827277","176.22062969161203","176.22062969161203","176.22062969161203","222.64060333140304","222.64060333140304","222.64060333140304","109.52862036581743","109.52862036581743","109.52862036581743","123.33396565682662","123.33396565682662","123.33396565682662","167.1326547394166","167.1326547394166","167.1326547394166","109.7681507887277","109.7681507887277","109.7681507887277","152.88637702071486","152.88637702071486","152.88637702071486"
"64000","44.21040923918527","44.21040923918527","44.21040923918527","107.5114867945003","107.5114867945003","107.5114867945003","104.39642388641809","104.39642388641809","104.39642388641809","204.50519071775565","204.50519071775565","204.50519071775565","198.65297295589755","198.65297295589755","198.65297295589755","112.95158765595848","112.95158765595848","112.95158765595848","54.65654045435822","54.65654045435822","54.65654045435822","181.62478661794012","181.62478661794012","181.62478661794012","96.30324248215308","96.30324248215308","96.30324248215308","165.94236662107738","165.94236662107738","165.94236662107738"
"68000","59.62940809276607","59.62940809276607","59.62940809276607","189.5663294425214","189.5663294425214","189.5663294425214","130.8929593834498","130.8929593834498","130.8929593834498","210.9439705015006","210.9439705015006","210.9439705015006","229.8384266861513","229.8384266861513","229.8384266861513","139.09045098355907","139.09045098355907","139.09045098355907","200.39226952890073","200.39226952890073","200.39226952890073","178.11040732564078","178.11040732564078","178.11040732564078","102.00940074384611","102.00940074384611","102.00940074384611","162.1506629312538","162.1506629312538","162.1506629312538"
"72000","43.390509153971976","43.390509153971976","43.390509153971976","70.44517528962903","70.44517528962903","70.44517528962903","117.78004122433626","117.78004122433626","117.78004122433626","229.3566010923527","229.3566010923527","229.3566010923527","213.54930698155573","213.54930698155573","213.54930698155573","140.25133551714453","140.25133551714453","140.25133551714453","226.09736181179113","226.09736181179113","226.09736181179113","179.27123975107347","179.27123975107347","179.27123975107347","99.32904470643065","99.32904470643065","99.32904470643065","180.13481927147836","180.13481927147836","180.13481927147836"
"76000","57.830597583724206","57.830597583724206","57.830597583724206","159.2562397100573","159.2562397100573","159.2562397100573","140.91489650066967","140.91489650066967","140.91489650066967","251.53316092426226","251.53316092426226","251.53316092426226","198.46064355105528","198.46064355105528","198.46064355105528","183.2326673039591","183.2326673039591","183.2326673039591","230.4873630964223","230.4873630964223","230.4873630964223","169.49881426999474","169.49881426999474","169.49881426999474","97.1191099368354","97.1191099368354","97.1191099368354","171.03722617562386","171.03722617562386","171.03722617562386"
"80000","65.05069066039596","65.05069066039596","65.05069066039596","189.34510656530966","189.34510656530966","189.34510656530966","137.45411883115372","137.45411883115372","137.45411883115372","243.44613363213983","243.44613363213983","243.44613363213983","198.28367950375934","198.28367950375934","198.28367950375934","222.2279498153709","222.2279498153709","222.2279498153709","257.83458320779187","257.83458320779187","257.83458320779187","178.02332039293626","178.02332039293626","178.02332039293626","86.76437108822833","86.76437108822833","86.76437108822833","125.96162742195989","125.96162742195989","125.96162742195989"
"84000","59.71897447506865","59.71897447506865","59.71897447506865","219.76325204646278","219.76325204646278","219.76325204646278","135.77566083338075","135.77566083338075","135.77566083338075","280.2041591857061","280.2041591857061","280.2041591857061","212.0957401539019","212.0957401539019","212.0957401539019","214.5018573587307","214.5018573587307","214.5018573587307","256.6873692071342","256.6873692071342","256.6873692071342","188.9841203548557","188.9841203548557","188.9841203548557","126.96532015432324","126.96532015432324","126.96532015432324","143.29322906195267","143.29322906195267","143.29322906195267"
"88000","66.20183764360273","66.20183764360273","66.20183764360273","188.00012147018825","188.00012147018825","188.00012147018825","142.94645228158936","142.94645228158936","142.94645228158936","257.1374457745403","257.1374457745403","257.1374457745403","236.26711408833754","236.26711408833754","236.26711408833754","178.02522324475336","178.02522324475336","178.02522324475336","192.10467324751863","192.10467324751863","192.10467324751863","205.6244685255368","205.6244685255368","205.6244685255368","112.64926227504267","112.64926227504267","112.64926227504267","136.63862641287605","136.63862641287605","136.63862641287605"
"92000","42.01355199215763","42.01355199215763","42.01355199215763","207.68725766824073","207.68725766824073","207.68725766824073","135.29356155444785","135.29356155444785","135.29356155444785","266.05907936126533","266.05907936126533","266.05907936126533","267.03636964086775","267.03636964086775","267.03636964086775","160.61587627844372","160.61587627844372","160.61587627844372","248.08350727771176","248.08350727771176","248.08350727771176","200.83900299788507","200.83900299788507","200.83900299788507","79.37402303216469","79.37402303216469","79.37402303216469","161.94301770303034","161.94301770303034","161.94301770303034"
"96000","69.80362281002604","69.80362281002604","69.80362281002604","228.4079951964618","228.4079951964618","228.4079951964618","126.69373475734994","126.69373475734994","126.69373475734994","250.04652559467112","250.04652559467112","250.04652559467112","283.1028694921224","283.1028694921224","283.1028694921224","218.79494392472307","218.79494392472307","218.79494392472307","242.35530379299925","242.35530379299925","242.35530379299925","216.50903785360134","216.50903785360134","216.50903785360134","113.52758464443995","113.52758464443995","113.52758464443995","152.71588146282903","152.71588146282903","152.71588146282903"
"100000","179.59012016785604","179.59012016785604","179.59012016785604","152.59645253032352","152.59645253032352","152.59645253032352","126.46648700562184","126.46648700562184","126.46648700562184","263.70992252856036","263.70992252856036","263.70992252856036","260.3081000558509","260.3081000558509","260.3081000558509","193.56815939684574","193.56815939684574","193.56815939684574","247.0104119465695","247.0104119465695","247.0104119465695","187.78240876745656","187.78240876745656","187.78240876745656","102.99819848507495","102.99819848507495","102.99819848507495","155.72791377553807","155.72791377553807","155.72791377553807"
"104000","103.96287148462882","103.96287148462882","103.96287148462882","176.6204772342689","176.6204772342689","176.6204772342689","134.08982601583244","134.08982601583244","134.08982601583244","213.7365668314178","213.7365668314178","213.7365668314178","226.50543147674176","226.50543147674176","226.50543147674176","193.95736195986598","193.95736195986598","193.95736195986598","229.74396534783529","229.74396534783529","229.74396534783529","176.20085978672668","176.20085978672668","176.20085978672668","72.06483526750061","72.06483526750061","72.06483526750061","164.03767396589683","164.03767396589683","164.03767396589683"
"108000","191.82426831068966","191.82426831068966","191.82426831068966","263.20346623384563","263.20346623384563","263.20346623384563","127.43789276217976","127.43789276217976","127.43789276217976","240.7469025985315","240.7469025985315","240.7469025985315","246.86559484388698","246.86559484388698","246.86559484388698","179.7573656899193","179.7573656899193","179.7573656899193","241.32022139875602","241.32022139875602","241.32022139875602","227.73350748521543","227.73350748521543","227.73350748521543","60.3921153936552","60.3921153936552","60.3921153936552","172.4798439459626","172.4798439459626","172.4798439459626"
"112000","132.1288682234766","132.1288682234766","132.1288682234766","227.93190928239164","227.93190928239164","227.93190928239164","117.09897414326119","117.09897414326119","117.09897414326119","229.21439885572167","229.21439885572167","229.21439885572167","265.1414950071629","265.1414950071629","265.1414950071629","234.68910288901034","234.68910288901034","234.68910288901034","237.28464157856598","237.28464157856598","237.28464157856598","226.31356633769354","226.31356633769354","226.31356633769354","56.60822246969756","56.60822246969756","56.60822246969756","141.0995555173659","141.0995555173659","141.0995555173659"
"116000","130.2585434124776","130.2585434124776","130.2585434124776","165.8060267650542","165.8060267650542","165.8060267650542","107.9005313942525","107.9005313942525","107.9005313942525","251.24180563099713","251.24180563099713","251.24180563099713","240.16284242455922","240.16284242455922","240.16284242455922","249.92766327201565","249.92766327201565","249.92766327201565","226.05392506886284","226.05392506886284","226.05392506886284","238.35980546751074","238.35980546751074","238.35980546751074","137.12169254969783","137.12169254969783","137.12169254969783","150.8994798056499","150.8994798056499","150.8994798056499"
"120000","146.05399171208637","146.05399171208637","146.05399171208637","265.25562578317056","265.25562578317056","265.25562578317056","129.94419864820605","129.94419864820605","129.94419864820605","245.5243235264566","245.5243235264566","245.5243235264566","247.9382909549632","247.9382909549632","247.9382909549632","257.8722413872084","257.8722413872084","257.8722413872084","235.6709606188537","235.6709606188537","235.6709606188537","241.36345658307837","241.36345658307837","241.36345658307837","90.62299935802774","90.62299935802774","90.62299935802774","160.2083535615163","160.2083535615163","160.2083535615163"
"124000","135.78221319344783","135.78221319344783","135.78221319344783","262.11942452488813","262.11942452488813","262.11942452488813","127.1608042806705","127.1608042806705","127.1608042806705","231.69460830684972","231.69460830684972","231.69460830684972","212.7268785176869","212.7268785176869","212.7268785176869","216.7506584233171","216.7506584233171","216.7506584233171","173.8462253690994","173.8462253690994","173.8462253690994","248.22360313777318","248.22360313777318","248.22360313777318","131.92044891422114","131.92044891422114","131.92044891422114","201.93585421235085","201.93585421235085","201.93585421235085"
"128000","175.54477526910438","175.54477526910438","175.54477526910438","276.5677405041962","276.5677405041962","276.5677405041962","122.7123897607084","122.7123897607084","122.7123897607084","227.3301577687044","227.3301577687044","227.3301577687044","263.06402220505913","263.06402220505913","263.06402220505913","242.2936442559901","242.2936442559901","242.2936442559901","169.03514459199013","169.03514459199013","169.03514459199013","252.797484831149","252.797484831149","252.797484831149","121.04973065504387","121.04973065504387","121.04973065504387","209.18482546743093","209.18482546743093","209.18482546743093"
"132000","146.60306868778096","146.60306868778096","146.60306868778096","279.1666740318443","279.1666740318443","279.1666740318443","133.8788942290201","133.8788942290201","133.8788942290201","238.2459435875926","238.2459435875926","238.2459435875926","173.63176522536415","173.63176522536415","173.63176522536415","255.50696106740662","255.50696106740662","255.50696106740662","79.6198487994526","79.6198487994526","79.6198487994526","235.92828354022586","235.92828354022586","235.92828354022586","139.55714708646875","139.55714708646875","139.55714708646875","205.91116949078378","205.91116949078378","205.91116949078378"
"136000","212.27994759474092","212.27994759474092","212.27994759474092","250.66565643984677","250.66565643984677","250.66565643984677","74.22055342022415","74.22055342022415","74.22055342022415","264.6378498737641","264.6378498737641","264.6378498737641","231.33227984166697","231.33227984166697","231.33227984166697","180.65175696920932","180.65175696920932","180.65175696920932","232.103051997394","232.103051997394","232.103051997394","178.47429208634486","178.47429208634486","178.47429208634486","135.65712723939015","135.65712723939015","135.65712723939015","203.26319897416778","203.26319897416778","203.26319897416778"
"140000","148.93216638312776","148.93216638312776","148.93216638312776","275.6892073297453","275.6892073297453","275.6892073297453","131.76242777203055","131.76242777203055","131.76242777203055","268.14844201502535","268.14844201502535","268.14844201502535","266.1010617990409","266.1010617990409","266.1010617990409","249.43776813429218","249.43776813429218","249.43776813429218","215.19176651029093","215.19176651029093","215.19176651029093","179.69565409501692","179.69565409501692","179.69565409501692","139.79665096649495","139.79665096649495","139.79665096649495","157.7699130799344","157.7699130799344","157.7699130799344"
"144000","157.12205099884227","157.12205099884227","157.12205099884227","264.764332880248","264.764332880248","264.764332880248","131.631990563644","131.631990563644","131.631990563644","240.49137489927065","240.49137489927065","240.49137489927065","245.42827971911206","245.42827971911206","245.42827971911206","241.7972962545783","241.7972962545783","241.7972962545783","227.166347659475","227.166347659475","227.166347659475","158.15335488414794","158.15335488414794","158.15335488414794","166.46857124071272","166.46857124071272","166.46857124071272","196.72726670392518","196.72726670392518","196.72726670392518"
"148000","209.3275071920412","209.3275071920412","209.3275071920412","156.97394183762972","156.97394183762972","156.97394183762972","164.09829855766395","164.09829855766395","164.09829855766395","196.28446527051815","196.28446527051815","196.28446527051815","200.13952520419812","200.13952520419812","200.13952520419812","285.0922738237822","285.0922738237822","285.0922738237822","257.8666352642923","257.8666352642923","257.8666352642923","247.31799669762145","247.31799669762145","247.31799669762145","162.86254141794262","162.86254141794262","162.86254141794262","181.67243521170334","181.67243521170334","181.67243521170334"
"152000","147.73457468247472","147.73457468247472","147.73457468247472","305.89528099751544","305.89528099751544","305.89528099751544","135.99548506459087","135.99548506459087","135.99548506459087","235.6258847015822","235.6258847015822","235.6258847015822","223.26604248522852","223.26604248522852","223.26604248522852","240.01160767815136","240.01160767815136","240.01160767815136","260.0909804884914","260.0909804884914","260.0909804884914","198.32079899035085","198.32079899035085","198.32079899035085","178.17689700825503","178.17689700825503","178.17689700825503","214.02199053321118","214.02199053321118","214.02199053321118"
"156000","198.1045207668259","198.1045207668259","198.1045207668259","275.27753825009415","275.27753825009415","275.27753825009415","116.83869916847296","116.83869916847296","116.83869916847296","219.32433003003334","219.32433003003334","219.32433003003334","224.86615539055546","224.86615539055546","224.86615539055546","277.738955718854","277.738955718854","277.738955718854","225.87921904211618","225.87921904211618","225.87921904211618","247.86463928290542","247.86463928290542","247.86463928290542","185.4957206480439","185.4957206480439","185.4957206480439","217.26253019483892","217.26253019483892","217.26253019483892"
"160000","247.61659604491942","247.61659604491942","247.61659604491942","304.595596624362","304.595596624362","304.595596624362","120.25103026404301","120.25103026404301","120.25103026404301","247.95840325682258","247.95840325682258","247.95840325682258","203.22923429881612","203.22923429881612","203.22923429881612","247.6776953802605","247.6776953802605","247.6776953802605","34.96475589203535","34.96475589203535","34.96475589203535","244.86312899772096","244.86312899772096","244.86312899772096","194.19068385753636","194.19068385753636","194.19068385753636","208.62532004440158","208.62532004440158","208.62532004440158"
"164000","206.31755180144697","206.31755180144697","206.31755180144697","236.57576421858067","236.57576421858067","236.57576421858067","156.48682434695192","156.48682434695192","156.48682434695192","278.6264333049342","278.6264333049342","278.6264333049342","213.3977178565305","213.3977178565305","213.3977178565305","172.25945022594428","172.25945022594428","172.25945022594428","48.71426892555356","48.71426892555356","48.71426892555356","251.20847855505653","251.20847855505653","251.20847855505653","128.23236293262784","128.23236293262784","128.23236293262784","196.12232865131887","196.12232865131887","196.12232865131887"
"168000","189.99060450052883","189.99060450052883","189.99060450052883","176.3690841918116","176.3690841918116","176.3690841918116","159.87914346012124","159.87914346012124","159.87914346012124","247.89829067586342","247.89829067586342","247.89829067586342","226.2033731798424","226.2033731798424","226.2033731798424","100.76737248850482","100.76737248850482","100.76737248850482","44.838935104559894","44.838935104559894","44.838935104559894","249.86091685005195","249.86091685005195","249.86091685005195","115.60930016062385","115.60930016062385","115.60930016062385","198.5741482593275","198.5741482593275","198.5741482593275"
"172000","190.16380871605855","190.16380871605855","190.16380871605855","174.27030206705155","174.27030206705155","174.27030206705155","131.70868784310517","131.70868784310517","131.70868784310517","275.02545864286924","275.02545864286924","275.02545864286924","242.3095079842184","242.3095079842184","242.3095079842184","85.58501539321489","85.58501539321489","85.58501539321489","98.27168164980228","98.27168164980228","98.27168164980228","214.97035250004018","214.97035250004018","214.97035250004018","102.80799334856174","102.80799334856174","102.80799334856174","215.36848266937332","215.36848266937332","215.36848266937332"
"176000","184.83011520253217","184.83011520253217","184.83011520253217","241.92151599936534","241.92151599936534","241.92151599936534","137.3020437732125","137.3020437732125","137.3020437732125","246.3285610721543","246.3285610721543","246.3285610721543","225.3862638172415","225.3862638172415","225.3862638172415","111.0440519895906","111.0440519895906","111.0440519895906","168.43225202446828","168.43225202446828","168.43225202446828","261.44436881424815","261.44436881424815","261.44436881424815","103.13814542102243","103.13814542102243","103.13814542102243","195.78185441052216","195.78185441052216","195.78185441052216"
