"Step","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_UTE_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","25.414947921283076","25.414947921283076","25.414947921283076","45.643990215733545","45.643990215733545","45.643990215733545","53.46833597288992","53.46833597288992","53.46833597288992","90.15854406460845","90.15854406460845","90.15854406460845","59.68527544740683","59.68527544740683","59.68527544740683","17.310757682961743","17.310757682961743","17.310757682961743","71.62979421391422","71.62979421391422","71.62979421391422","135.82019455682357","135.82019455682357","135.82019455682357","64.06957309661097","64.06957309661097","64.06957309661097","29.303009868022947","29.303009868022947","29.303009868022947","139.81948110847944","139.81948110847944","139.81948110847944","66.23153264519702","66.23153264519702","66.23153264519702","98.14675046472563","98.14675046472563","98.14675046472563","100.01132411651655","100.01132411651655","100.01132411651655","32.23154760175366","32.23154760175366","32.23154760175366","120.72928370160294","120.72928370160294","120.72928370160294","62.62140331710215","62.62140331710215","62.62140331710215","90.63044256385653","90.63044256385653","90.63044256385653","117.26148728619845","117.26148728619845","117.26148728619845","26.79899016510378","26.79899016510378","26.79899016510378"
"44000","26.45915378589754","26.45915378589754","26.45915378589754","45.7757421975296","45.7757421975296","45.7757421975296","54.557582406471454","54.557582406471454","54.557582406471454","130.949295779828","130.949295779828","130.949295779828","58.197024346991455","58.197024346991455","58.197024346991455","15.446262057332962","15.446262057332962","15.446262057332962","91.16650355301455","91.16650355301455","91.16650355301455","167.94370055126242","167.94370055126242","167.94370055126242","64.74052275336021","64.74052275336021","64.74052275336021","30.12092761495949","30.12092761495949","30.12092761495949","123.3793711224052","123.3793711224052","123.3793711224052","49.22477136296813","49.22477136296813","49.22477136296813","87.54797552888985","87.54797552888985","87.54797552888985","103.79748334797505","103.79748334797505","103.79748334797505","32.24362641991836","32.24362641991836","32.24362641991836","113.67928849127016","113.67928849127016","113.67928849127016","65.57500596316015","65.57500596316015","65.57500596316015","102.80792095731245","102.80792095731245","102.80792095731245","134.73193620872132","134.73193620872132","134.73193620872132","48.86983774336098","48.86983774336098","48.86983774336098"
"48000","54.98085386932094","54.98085386932094","54.98085386932094","46.582131921843974","46.582131921843974","46.582131921843974","151.81362298843646","151.81362298843646","151.81362298843646","162.62589796296783","162.62589796296783","162.62589796296783","59.23963386629239","59.23963386629239","59.23963386629239","16.579788377910766","16.579788377910766","16.579788377910766","94.89905791728333","94.89905791728333","94.89905791728333","181.96581264731208","181.96581264731208","181.96581264731208","83.9437657389172","83.9437657389172","83.9437657389172","59.70493851899636","59.70493851899636","59.70493851899636","150.01347113055334","150.01347113055334","150.01347113055334","121.99452311147058","121.99452311147058","121.99452311147058","87.93618725125177","87.93618725125177","87.93618725125177","105.13189166266247","105.13189166266247","105.13189166266247","33.24044271703216","33.24044271703216","33.24044271703216","174.93834186300316","174.93834186300316","174.93834186300316","65.32152802552348","65.32152802552348","65.32152802552348","63.961345014155256","63.961345014155256","63.961345014155256","71.92867533456285","71.92867533456285","71.92867533456285","68.04964232837904","68.04964232837904","68.04964232837904"
"52000","36.70705873333881","36.70705873333881","36.70705873333881","43.72100255937797","43.72100255937797","43.72100255937797","142.77586249009295","142.77586249009295","142.77586249009295","87.1786945470932","87.1786945470932","87.1786945470932","60.29113415861413","60.29113415861413","60.29113415861413","20.151537480477764","20.151537480477764","20.151537480477764","94.13045518081043","94.13045518081043","94.13045518081043","173.52560971580004","173.52560971580004","173.52560971580004","98.97575264775203","98.97575264775203","98.97575264775203","61.41246083626695","61.41246083626695","61.41246083626695","63.984175990347964","63.984175990347964","63.984175990347964","121.47871912412901","121.47871912412901","121.47871912412901","134.7009028959689","134.7009028959689","134.7009028959689","115.60296877861943","115.60296877861943","115.60296877861943","33.58812544977041","33.58812544977041","33.58812544977041","177.83261173941057","177.83261173941057","177.83261173941057","64.45304731755589","64.45304731755589","64.45304731755589","89.40708911645937","89.40708911645937","89.40708911645937","41.39560640628825","41.39560640628825","41.39560640628825","71.39946153544668","71.39946153544668","71.39946153544668"
"56000","58.1647556360993","58.1647556360993","58.1647556360993","42.76399843513015","42.76399843513015","42.76399843513015","107.20671298593649","107.20671298593649","107.20671298593649","144.78997622382477","144.78997622382477","144.78997622382477","62.08337747518319","62.08337747518319","62.08337747518319","34.41431885471911","34.41431885471911","34.41431885471911","92.67906556758123","92.67906556758123","92.67906556758123","173.78099538284872","173.78099538284872","173.78099538284872","97.85971730760694","97.85971730760694","97.85971730760694","34.425189430723535","34.425189430723535","34.425189430723535","4.758004610070132","4.758004610070132","4.758004610070132","112.28168918758263","112.28168918758263","112.28168918758263","115.47679832272334","115.47679832272334","115.47679832272334","123.31436780834204","123.31436780834204","123.31436780834204","25.939217788516594","25.939217788516594","25.939217788516594","133.0870694957234","133.0870694957234","133.0870694957234","61.728770395235436","61.728770395235436","61.728770395235436","119.7217962666588","119.7217962666588","119.7217962666588","141.7994038349991","141.7994038349991","141.7994038349991","77.53295913337436","77.53295913337436","77.53295913337436"
"60000","66.65723361229905","66.65723361229905","66.65723361229905","42.59747206333087","42.59747206333087","42.59747206333087","167.9433252673669","167.9433252673669","167.9433252673669","117.63059237581699","117.63059237581699","117.63059237581699","99.56463077332687","99.56463077332687","99.56463077332687","51.1419453196835","51.1419453196835","51.1419453196835","98.59813117636193","98.59813117636193","98.59813117636193","194.19404573891484","194.19404573891484","194.19404573891484","89.8579976316322","89.8579976316322","89.8579976316322","48.48379514462239","48.48379514462239","48.48379514462239","4.1699977805435315","4.1699977805435315","4.1699977805435315","116.56890115178219","116.56890115178219","116.56890115178219","95.49139624014644","95.49139624014644","95.49139624014644","111.84001021683271","111.84001021683271","111.84001021683271","59.227910600208716","59.227910600208716","59.227910600208716","180.1187380216712","180.1187380216712","180.1187380216712","59.54393852081082","59.54393852081082","59.54393852081082","102.54406772664738","102.54406772664738","102.54406772664738","158.86098215145253","158.86098215145253","158.86098215145253","42.015862294429986","42.015862294429986","42.015862294429986"
"64000","62.915666633809714","62.915666633809714","62.915666633809714","43.40688360901915","43.40688360901915","43.40688360901915","166.06363187559322","166.06363187559322","166.06363187559322","160.52246902247447","160.52246902247447","160.52246902247447","109.87200234989216","109.87200234989216","109.87200234989216","53.9789075762118","53.9789075762118","53.9789075762118","101.19291476093912","101.19291476093912","101.19291476093912","194.8986944614319","194.8986944614319","194.8986944614319","98.44522563270786","98.44522563270786","98.44522563270786","51.6295857867824","51.6295857867824","51.6295857867824","51.56242405918984","51.56242405918984","51.56242405918984","117.41754157553541","117.41754157553541","117.41754157553541","123.5699963996097","123.5699963996097","123.5699963996097","110.753659356427","110.753659356427","110.753659356427","60.26382237266703","60.26382237266703","60.26382237266703","183.03825040730166","183.03825040730166","183.03825040730166","60.625058840898944","60.625058840898944","60.625058840898944","115.1526784506613","115.1526784506613","115.1526784506613","159.74210162144237","159.74210162144237","159.74210162144237","76.5699912133968","76.5699912133968","76.5699912133968"
"68000","46.790574842267446","46.790574842267446","46.790574842267446","45.76393979972609","45.76393979972609","45.76393979972609","165.61145307948922","165.61145307948922","165.61145307948922","194.1602182643498","194.1602182643498","194.1602182643498","105.66309465901716","105.66309465901716","105.66309465901716","61.315984929249495","61.315984929249495","61.315984929249495","109.78073347505764","109.78073347505764","109.78073347505764","146.31841734458993","146.31841734458993","146.31841734458993","117.44323268785836","117.44323268785836","117.44323268785836","63.21255025159928","63.21255025159928","63.21255025159928","17.444448613245513","17.444448613245513","17.444448613245513","119.39333740077154","119.39333740077154","119.39333740077154","99.12499411387682","99.12499411387682","99.12499411387682","110.23159533232999","110.23159533232999","110.23159533232999","103.44051080495422","103.44051080495422","103.44051080495422","183.5485396172969","183.5485396172969","183.5485396172969","68.43845128785009","68.43845128785009","68.43845128785009","102.71243476201971","102.71243476201971","102.71243476201971","164.30146132667386","164.30146132667386","164.30146132667386","101.3496313648316","101.3496313648316","101.3496313648316"
"72000","55.19690072346039","55.19690072346039","55.19690072346039","46.9607462853142","46.9607462853142","46.9607462853142","162.13166069224224","162.13166069224224","162.13166069224224","210.77210391380626","210.77210391380626","210.77210391380626","107.90289752129277","107.90289752129277","107.90289752129277","56.01506713596948","56.01506713596948","56.01506713596948","107.02332071745555","107.02332071745555","107.02332071745555","198.19571486566102","198.19571486566102","198.19571486566102","123.72140542975976","123.72140542975976","123.72140542975976","83.19036000268265","83.19036000268265","83.19036000268265","29.665513810259245","29.665513810259245","29.665513810259245","121.43771141597526","121.43771141597526","121.43771141597526","164.42325772169627","164.42325772169627","164.42325772169627","134.5569875183343","134.5569875183343","134.5569875183343","110.54199526124304","110.54199526124304","110.54199526124304","99.20915713906251","99.20915713906251","99.20915713906251","70.53257976985331","70.53257976985331","70.53257976985331","112.04914362227342","112.04914362227342","112.04914362227342","235.98725519019862","235.98725519019862","235.98725519019862","103.19280663000302","103.19280663000302","103.19280663000302"
"76000","61.98063747186761","61.98063747186761","61.98063747186761","47.188121160436495","47.188121160436495","47.188121160436495","187.8503989612766","187.8503989612766","187.8503989612766","218.2029226418506","218.2029226418506","218.2029226418506","107.98969524398953","107.98969524398953","107.98969524398953","59.08250989923895","59.08250989923895","59.08250989923895","110.14366388367014","110.14366388367014","110.14366388367014","197.28368831095275","197.28368831095275","197.28368831095275","132.66852748629816","132.66852748629816","132.66852748629816","89.39811127771195","89.39811127771195","89.39811127771195","29.325280045172672","29.325280045172672","29.325280045172672","123.75646004730677","123.75646004730677","123.75646004730677","139.83048825530756","139.83048825530756","139.83048825530756","103.62449583985033","103.62449583985033","103.62449583985033","128.3745226992694","128.3745226992694","128.3745226992694","114.36975471741421","114.36975471741421","114.36975471741421","148.85409313069454","148.85409313069454","148.85409313069454","151.68728375401238","151.68728375401238","151.68728375401238","226.11323737880653","226.11323737880653","226.11323737880653","103.14942485686386","103.14942485686386","103.14942485686386"
"80000","62.84666990392877","62.84666990392877","62.84666990392877","41.21683660067765","41.21683660067765","41.21683660067765","225.0505899248545","225.0505899248545","225.0505899248545","223.9367472469108","223.9367472469108","223.9367472469108","107.60685324709225","107.60685324709225","107.60685324709225","59.45788112500763","59.45788112500763","59.45788112500763","107.55463474764358","107.55463474764358","107.55463474764358","200.7271579525254","200.7271579525254","200.7271579525254","180.65994150720522","180.65994150720522","180.65994150720522","93.34721187196068","93.34721187196068","93.34721187196068","83.05601222320385","83.05601222320385","83.05601222320385","147.40075024880034","147.40075024880034","147.40075024880034","146.8743347794463","146.8743347794463","146.8743347794463","142.0816763417142","142.0816763417142","142.0816763417142","109.00850971168843","109.00850971168843","109.00850971168843","107.76676494752883","107.76676494752883","107.76676494752883","150.43261923038557","150.43261923038557","150.43261923038557","121.48387529101758","121.48387529101758","121.48387529101758","241.17288766145558","241.17288766145558","241.17288766145558","101.44892304810786","101.44892304810786","101.44892304810786"
"84000","69.41687861967361","69.41687861967361","69.41687861967361","50.07102957954298","50.07102957954298","50.07102957954298","229.32059717230746","229.32059717230746","229.32059717230746","223.88446387758458","223.88446387758458","223.88446387758458","131.9549996286737","131.9549996286737","131.9549996286737","72.15442077668419","72.15442077668419","72.15442077668419","112.29143227806728","112.29143227806728","112.29143227806728","201.0037857891375","201.0037857891375","201.0037857891375","142.9917417275613","142.9917417275613","142.9917417275613","93.02148516362566","93.02148516362566","93.02148516362566","218.05748564255282","218.05748564255282","218.05748564255282","136.20199314158506","136.20199314158506","136.20199314158506","198.5131691764049","198.5131691764049","198.5131691764049","148.1927905226866","148.1927905226866","148.1927905226866","125.30755724759126","125.30755724759126","125.30755724759126","214.88931312757182","214.88931312757182","214.88931312757182","154.42656827966937","154.42656827966937","154.42656827966937","93.65660956951014","93.65660956951014","93.65660956951014","238.74474513460785","238.74474513460785","238.74474513460785","105.54835725593985","105.54835725593985","105.54835725593985"
"88000","66.37420487972221","66.37420487972221","66.37420487972221","41.47101807322131","41.47101807322131","41.47101807322131","228.34725304680723","228.34725304680723","228.34725304680723","220.05808536941004","220.05808536941004","220.05808536941004","144.57661408804756","144.57661408804756","144.57661408804756","78.238821639407","78.238821639407","78.238821639407","103.9513490373163","103.9513490373163","103.9513490373163","209.98411468868875","209.98411468868875","209.98411468868875","139.88572482654024","139.88572482654024","139.88572482654024","97.03654728980032","97.03654728980032","97.03654728980032","162.34283794230933","162.34283794230933","162.34283794230933","129.46740853324042","129.46740853324042","129.46740853324042","196.9474144789379","196.9474144789379","196.9474144789379","150.46377289032108","150.46377289032108","150.46377289032108","131.93027888033384","131.93027888033384","131.93027888033384","202.96940614886913","202.96940614886913","202.96940614886913","154.8937055332196","154.8937055332196","154.8937055332196","132.0184329762461","132.0184329762461","132.0184329762461","212.40469875921553","212.40469875921553","212.40469875921553","101.12629614145632","101.12629614145632","101.12629614145632"
"92000","74.18621037591205","74.18621037591205","74.18621037591205","41.307427524782085","41.307427524782085","41.307427524782085","229.91293706631495","229.91293706631495","229.91293706631495","219.33134319721904","219.33134319721904","219.33134319721904","134.7525393421903","134.7525393421903","134.7525393421903","79.0747168103657","79.0747168103657","79.0747168103657","158.7742256853897","158.7742256853897","158.7742256853897","216.73177223616284","216.73177223616284","216.73177223616284","141.27577444749477","141.27577444749477","141.27577444749477","104.41062948888626","104.41062948888626","104.41062948888626","219.03914607902624","219.03914607902624","219.03914607902624","165.2563250522656","165.2563250522656","165.2563250522656","192.2043688252858","192.2043688252858","192.2043688252858","146.55022352083128","146.55022352083128","146.55022352083128","98.72823255895759","98.72823255895759","98.72823255895759","207.21484189011275","207.21484189011275","207.21484189011275","157.13581068147167","157.13581068147167","157.13581068147167","157.6480521599322","157.6480521599322","157.6480521599322","244.31545765711962","244.31545765711962","244.31545765711962","100.04273824772261","100.04273824772261","100.04273824772261"
"96000","76.64923378718095","76.64923378718095","76.64923378718095","57.50781048538138","57.50781048538138","57.50781048538138","220.16910608250592","220.16910608250592","220.16910608250592","221.1205472027647","221.1205472027647","221.1205472027647","144.37791782116864","144.37791782116864","144.37791782116864","102.64038004883784","102.64038004883784","102.64038004883784","164.40091696004646","164.40091696004646","164.40091696004646","212.20658980945777","212.20658980945777","212.20658980945777","184.26673527638337","184.26673527638337","184.26673527638337","107.4842824654409","107.4842824654409","107.4842824654409","220.56676822085666","220.56676822085666","220.56676822085666","132.94731919781145","132.94731919781145","132.94731919781145","165.9252555290212","165.9252555290212","165.9252555290212","148.95072590733037","148.95072590733037","148.95072590733037","91.26655159723259","91.26655159723259","91.26655159723259","220.2845494075917","220.2845494075917","220.2845494075917","162.60127045864743","162.60127045864743","162.60127045864743","160.2223242815981","160.2223242815981","160.2223242815981","250.32741282068588","250.32741282068588","250.32741282068588","101.7199445074529","101.7199445074529","101.7199445074529"
"100000","89.61862355415553","89.61862355415553","89.61862355415553","40.307377722751404","40.307377722751404","40.307377722751404","223.7416390166849","223.7416390166849","223.7416390166849","216.54494294471382","216.54494294471382","216.54494294471382","142.03868007383724","142.03868007383724","142.03868007383724","111.23977704918293","111.23977704918293","111.23977704918293","184.44163611761078","184.44163611761078","184.44163611761078","217.1254183928939","217.1254183928939","217.1254183928939","196.77110516179468","196.77110516179468","196.77110516179468","106.35384099240942","106.35384099240942","106.35384099240942","207.72535469927206","207.72535469927206","207.72535469927206","141.8917448241696","141.8917448241696","141.8917448241696","171.46651620970192","171.46651620970192","171.46651620970192","147.96560825498108","147.96560825498108","147.96560825498108","97.10353647374865","97.10353647374865","97.10353647374865","222.08618830946057","222.08618830946057","222.08618830946057","162.52322608130706","162.52322608130706","162.52322608130706","166.58698842324745","166.58698842324745","166.58698842324745","251.06722003715123","251.06722003715123","251.06722003715123","112.03265072979802","112.03265072979802","112.03265072979802"
"104000","89.95306082750774","89.95306082750774","89.95306082750774","43.50499804322624","43.50499804322624","43.50499804322624","223.65418195882654","223.65418195882654","223.65418195882654","183.1037122237144","183.1037122237144","183.1037122237144","145.04963835331264","145.04963835331264","145.04963835331264","111.59558892736841","111.59558892736841","111.59558892736841","163.72355122706512","163.72355122706512","163.72355122706512","227.44443497276387","227.44443497276387","227.44443497276387","200.83819011340515","200.83819011340515","200.83819011340515","114.03870935967151","114.03870935967151","114.03870935967151","223.31592897804063","223.31592897804063","223.31592897804063","160.2716656513839","160.2716656513839","160.2716656513839","177.55319728021203","177.55319728021203","177.55319728021203","157.63697129260473","157.63697129260473","157.63697129260473","100.70294501145426","100.70294501145426","100.70294501145426","211.43310343260333","211.43310343260333","211.43310343260333","161.99330413988886","161.99330413988886","161.99330413988886","186.23177131100667","186.23177131100667","186.23177131100667","251.0006363917928","251.0006363917928","251.0006363917928","167.69797816205457","167.69797816205457","167.69797816205457"
"108000","90.3952535321334","90.3952535321334","90.3952535321334","57.76438642367235","57.76438642367235","57.76438642367235","208.02006742240465","208.02006742240465","208.02006742240465","218.74586396225428","218.74586396225428","218.74586396225428","143.64136064928724","143.64136064928724","143.64136064928724","115.81356044300112","115.81356044300112","115.81356044300112","167.2015714918514","167.2015714918514","167.2015714918514","223.4284950957536","223.4284950957536","223.4284950957536","207.6051048985902","207.6051048985902","207.6051048985902","103.79537884296751","103.79537884296751","103.79537884296751","236.43174455815506","236.43174455815506","236.43174455815506","160.681740308896","160.681740308896","160.681740308896","172.4640116309081","172.4640116309081","172.4640116309081","167.42867499568985","167.42867499568985","167.42867499568985","132.977096366907","132.977096366907","132.977096366907","224.5629370755377","224.5629370755377","224.5629370755377","158.86420625461272","158.86420625461272","158.86420625461272","188.01511165561647","188.01511165561647","188.01511165561647","236.55659423669096","236.55659423669096","236.55659423669096","130.5546502456022","130.5546502456022","130.5546502456022"
"112000","91.32974723074815","91.32974723074815","91.32974723074815","68.67871997360832","68.67871997360832","68.67871997360832","210.31008765857456","210.31008765857456","210.31008765857456","224.61864918043224","224.61864918043224","224.61864918043224","139.44446867699494","139.44446867699494","139.44446867699494","144.3176974938645","144.3176974938645","144.3176974938645","168.03727886114433","168.03727886114433","168.03727886114433","225.78270190303095","225.78270190303095","225.78270190303095","204.22311170499768","204.22311170499768","204.22311170499768","110.99043708312897","110.99043708312897","110.99043708312897","217.49390816576357","217.49390816576357","217.49390816576357","189.73983257110143","189.73983257110143","189.73983257110143","181.21136288694316","181.21136288694316","181.21136288694316","169.6122192742924","169.6122192742924","169.6122192742924","115.79902306195864","115.79902306195864","115.79902306195864","216.6306785668287","216.6306785668287","216.6306785668287","160.78821254737377","160.78821254737377","160.78821254737377","217.46123223801823","217.46123223801823","217.46123223801823","257.7192311806085","257.7192311806085","257.7192311806085","141.68162464598652","141.68162464598652","141.68162464598652"
"116000","91.21480866753636","91.21480866753636","91.21480866753636","86.42227251543218","86.42227251543218","86.42227251543218","204.32095547441344","204.32095547441344","204.32095547441344","139.90131964193432","139.90131964193432","139.90131964193432","134.640968899575","134.640968899575","134.640968899575","146.38695746382314","146.38695746382314","146.38695746382314","173.26481448994943","173.26481448994943","173.26481448994943","240.52157874268784","240.52157874268784","240.52157874268784","208.31751708788596","208.31751708788596","208.31751708788596","111.0954012620311","111.0954012620311","111.0954012620311","227.42102938769773","227.42102938769773","227.42102938769773","189.24908390965842","189.24908390965842","189.24908390965842","182.2849483637666","182.2849483637666","182.2849483637666","170.267303157803","170.267303157803","170.267303157803","132.11797130553856","132.11797130553856","132.11797130553856","188.09670703913017","188.09670703913017","188.09670703913017","167.66153915441132","167.66153915441132","167.66153915441132","237.43789391936815","237.43789391936815","237.43789391936815","259.61259273217973","259.61259273217973","259.61259273217973","142.62928484031522","142.62928484031522","142.62928484031522"
"120000","92.52506919528147","92.52506919528147","92.52506919528147","92.71542255625756","92.71542255625756","92.71542255625756","200.37640205526128","200.37640205526128","200.37640205526128","139.88368935376747","139.88368935376747","139.88368935376747","159.16218624634877","159.16218624634877","159.16218624634877","114.0797132211308","114.0797132211308","114.0797132211308","169.16220251174983","169.16220251174983","169.16220251174983","237.5832896641297","237.5832896641297","237.5832896641297","207.11174537303913","207.11174537303913","207.11174537303913","116.6526238655484","116.6526238655484","116.6526238655484","219.82799910441219","219.82799910441219","219.82799910441219","244.80556228349064","244.80556228349064","244.80556228349064","178.88294888834054","178.88294888834054","178.88294888834054","177.87586587178617","177.87586587178617","177.87586587178617","119.02972738243132","119.02972738243132","119.02972738243132","200.42727212084998","200.42727212084998","200.42727212084998","163.82751464638253","163.82751464638253","163.82751464638253","232.10577260561095","232.10577260561095","232.10577260561095","254.632405611558","254.632405611558","254.632405611558","134.00976280567227","134.00976280567227","134.00976280567227"
"124000","92.12558344114657","92.12558344114657","92.12558344114657","104.5008392871965","104.5008392871965","104.5008392871965","192.7359523562474","192.7359523562474","192.7359523562474","225.95043659845436","225.95043659845436","225.95043659845436","134.77707374740206","134.77707374740206","134.77707374740206","151.53755323878886","151.53755323878886","151.53755323878886","199.44554095380332","199.44554095380332","199.44554095380332","243.9583292941392","243.9583292941392","243.9583292941392","195.16723450848633","195.16723450848633","195.16723450848633","116.37912285524251","116.37912285524251","116.37912285524251","222.48911312617514","222.48911312617514","222.48911312617514","255.2054141701097","255.2054141701097","255.2054141701097","186.57438753384866","186.57438753384866","186.57438753384866","195.24478953063635","195.24478953063635","195.24478953063635","149.50107391590063","149.50107391590063","149.50107391590063","201.32910661827384","201.32910661827384","201.32910661827384","165.37765556960693","165.37765556960693","165.37765556960693","255.8508878016352","255.8508878016352","255.8508878016352","258.56088584355246","258.56088584355246","258.56088584355246","146.67322991709295","146.67322991709295","146.67322991709295"
"128000","84.16878526724574","84.16878526724574","84.16878526724574","109.87689011000984","109.87689011000984","109.87689011000984","193.46420560888458","193.46420560888458","193.46420560888458","239.98664641813292","239.98664641813292","239.98664641813292","145.27257211323973","145.27257211323973","145.27257211323973","155.59759934713435","155.59759934713435","155.59759934713435","184.07592474002632","184.07592474002632","184.07592474002632","243.18592363217346","243.18592363217346","243.18592363217346","209.62468230934155","209.62468230934155","209.62468230934155","116.05937923294009","116.05937923294009","116.05937923294009","212.08489166976966","212.08489166976966","212.08489166976966","236.22137575293408","236.22137575293408","236.22137575293408","188.94034699328859","188.94034699328859","188.94034699328859","194.3299778771246","194.3299778771246","194.3299778771246","157.0130263002461","157.0130263002461","157.0130263002461","196.98726879736012","196.98726879736012","196.98726879736012","173.61815831651083","173.61815831651083","173.61815831651083","246.74222090428583","246.74222090428583","246.74222090428583","256.90666901146676","256.90666901146676","256.90666901146676","147.73108720598066","147.73108720598066","147.73108720598066"
