"Step","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_TempoRL_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","19.673587721084466","19.673587721084466","19.673587721084466","95.88591041060853","95.88591041060853","95.88591041060853","6.664801472954015","6.664801472954015","6.664801472954015","29.827557218700104","29.827557218700104","29.827557218700104","5.290517836926548","5.290517836926548","5.290517836926548","14.805699058411298","14.805699058411298","14.805699058411298","59.66415323986588","59.66415323986588","59.66415323986588","85.09880766365964","85.09880766365964","85.09880766365964","94.35200703287788","94.35200703287788","94.35200703287788","61.26949061255017","61.26949061255017","61.26949061255017","4.3563187894431605","4.3563187894431605","4.3563187894431605","35.44035196074864","35.44035196074864","35.44035196074864","17.060465378415802","17.060465378415802","17.060465378415802","33.3990339063443","33.3990339063443","33.3990339063443","125.18307293448046","125.18307293448046","125.18307293448046","45.45705442103538","45.45705442103538","45.45705442103538","80.9886293731499","80.9886293731499","80.9886293731499","86.13358915045109","86.13358915045109","86.13358915045109","22.85352827069068","22.85352827069068","22.85352827069068","72.72073388819642","72.72073388819642","72.72073388819642"
"44000","20.115355797390862","20.115355797390862","20.115355797390862","84.19022573550966","84.19022573550966","84.19022573550966","6.123739610730449","6.123739610730449","6.123739610730449","24.624120709505043","24.624120709505043","24.624120709505043","5.290517834388348","5.290517834388348","5.290517834388348","16.903184397022983","16.903184397022983","16.903184397022983","59.389302386238285","59.389302386238285","59.389302386238285","81.95846654093991","81.95846654093991","81.95846654093991","74.76440039117158","74.76440039117158","74.76440039117158","66.70159537299514","66.70159537299514","66.70159537299514","3.0381423418912963","3.0381423418912963","3.0381423418912963","36.461831347958935","36.461831347958935","36.461831347958935","56.341656905178795","56.341656905178795","56.341656905178795","118.4500111059505","118.4500111059505","118.4500111059505","131.55794772506982","131.55794772506982","131.55794772506982","43.3854054136537","43.3854054136537","43.3854054136537","44.887050150720874","44.887050150720874","44.887050150720874","70.11680737031834","70.11680737031834","70.11680737031834","62.165044742687726","62.165044742687726","62.165044742687726","75.91205114111418","75.91205114111418","75.91205114111418"
"48000","19.732846102090217","19.732846102090217","19.732846102090217","106.35948297041034","106.35948297041034","106.35948297041034","7.056190051579355","7.056190051579355","7.056190051579355","24.810538053527207","24.810538053527207","24.810538053527207","5.29051784011609","5.29051784011609","5.29051784011609","19.565135626735746","19.565135626735746","19.565135626735746","51.16605327115066","51.16605327115066","51.16605327115066","90.46262948117347","90.46262948117347","90.46262948117347","79.54820116253751","79.54820116253751","79.54820116253751","55.2700114024287","55.2700114024287","55.2700114024287","4.129860826732019","4.129860826732019","4.129860826732019","52.243205198504484","52.243205198504484","52.243205198504484","19.948249983490523","19.948249983490523","19.948249983490523","118.63244823614252","118.63244823614252","118.63244823614252","139.35716471925795","139.35716471925795","139.35716471925795","32.913129285841435","32.913129285841435","32.913129285841435","44.11534595669603","44.11534595669603","44.11534595669603","79.44363613983573","79.44363613983573","79.44363613983573","68.33071684035008","68.33071684035008","68.33071684035008","120.75337021731113","120.75337021731113","120.75337021731113"
"52000","20.287425484228162","20.287425484228162","20.287425484228162","141.65024458662825","141.65024458662825","141.65024458662825","7.255296812235348","7.255296812235348","7.255296812235348","29.744307228912458","29.744307228912458","29.744307228912458","5.290517832634257","5.290517832634257","5.290517832634257","26.417075585489293","26.417075585489293","26.417075585489293","75.11584875923882","75.11584875923882","75.11584875923882","101.05970948640535","101.05970948640535","101.05970948640535","79.401939208562","79.401939208562","79.401939208562","83.71561181622405","83.71561181622405","83.71561181622405","5.110343633111791","5.110343633111791","5.110343633111791","51.31387873772458","51.31387873772458","51.31387873772458","20.451535573096635","20.451535573096635","20.451535573096635","68.44600150558185","68.44600150558185","68.44600150558185","142.34129760918435","142.34129760918435","142.34129760918435","42.77685057267344","42.77685057267344","42.77685057267344","29.053983593553305","29.053983593553305","29.053983593553305","83.6746220775783","83.6746220775783","83.6746220775783","65.33803556315277","65.33803556315277","65.33803556315277","137.25940137171088","137.25940137171088","137.25940137171088"
"56000","18.83979753164874","18.83979753164874","18.83979753164874","129.71442151433473","129.71442151433473","129.71442151433473","6.078127553063727","6.078127553063727","6.078127553063727","48.9805592717739","48.9805592717739","48.9805592717739","5.290517823074568","5.290517823074568","5.290517823074568","27.64885944892069","27.64885944892069","27.64885944892069","90.05888458626792","90.05888458626792","90.05888458626792","97.97568365003531","97.97568365003531","97.97568365003531","81.9694580696935","81.9694580696935","81.9694580696935","77.80680069209063","77.80680069209063","77.80680069209063","37.88261812820264","37.88261812820264","37.88261812820264","50.4599275483918","50.4599275483918","50.4599275483918","21.969866072991888","21.969866072991888","21.969866072991888","56.37035283046598","56.37035283046598","56.37035283046598","139.24561033670088","139.24561033670088","139.24561033670088","44.94240835345353","44.94240835345353","44.94240835345353","31.290246985943718","31.290246985943718","31.290246985943718","87.1777525060414","87.1777525060414","87.1777525060414","74.52486727503575","74.52486727503575","74.52486727503575","141.71425187080348","141.71425187080348","141.71425187080348"
"60000","7.081073944120955","7.081073944120955","7.081073944120955","120.30250943510205","120.30250943510205","120.30250943510205","8.707278625326458","8.707278625326458","8.707278625326458","47.013650026131785","47.013650026131785","47.013650026131785","5.290517815713246","5.290517815713246","5.290517815713246","23.10715069657847","23.10715069657847","23.10715069657847","62.381077729976084","62.381077729976084","62.381077729976084","94.24919344538255","94.24919344538255","94.24919344538255","76.39135262996778","76.39135262996778","76.39135262996778","94.1374277965086","94.1374277965086","94.1374277965086","36.81906052145225","36.81906052145225","36.81906052145225","52.173304520574526","52.173304520574526","52.173304520574526","23.974309379318136","23.974309379318136","23.974309379318136","34.82513418639658","34.82513418639658","34.82513418639658","136.60927790066177","136.60927790066177","136.60927790066177","42.42088018642842","42.42088018642842","42.42088018642842","41.95192580812251","41.95192580812251","41.95192580812251","110.28566269716755","110.28566269716755","110.28566269716755","77.58430442323697","77.58430442323697","77.58430442323697","139.75586266706077","139.75586266706077","139.75586266706077"
"64000","21.59220874709405","21.59220874709405","21.59220874709405","110.9499050612673","110.9499050612673","110.9499050612673","6.343695820320839","6.343695820320839","6.343695820320839","46.438396906053605","46.438396906053605","46.438396906053605","5.290517829443525","5.290517829443525","5.290517829443525","18.870330806942476","18.870330806942476","18.870330806942476","64.45580517267715","64.45580517267715","64.45580517267715","90.80901620726999","90.80901620726999","90.80901620726999","81.67843834449619","81.67843834449619","81.67843834449619","92.7835595568235","92.7835595568235","92.7835595568235","36.87723092757916","36.87723092757916","36.87723092757916","49.90181915077057","49.90181915077057","49.90181915077057","23.749196059096995","23.749196059096995","23.749196059096995","31.81964487316684","31.81964487316684","31.81964487316684","80.95285985899766","80.95285985899766","80.95285985899766","43.89569715455172","43.89569715455172","43.89569715455172","41.042446569387764","41.042446569387764","41.042446569387764","124.81269939958277","124.81269939958277","124.81269939958277","55.3278753158841","55.3278753158841","55.3278753158841","122.33717004812199","122.33717004812199","122.33717004812199"
"68000","20.818264529359002","20.818264529359002","20.818264529359002","115.33164191126409","115.33164191126409","115.33164191126409","5.656114702930622","5.656114702930622","5.656114702930622","45.4652459816203","45.4652459816203","45.4652459816203","5.290517255815901","5.290517255815901","5.290517255815901","16.48875549487909","16.48875549487909","16.48875549487909","56.03868363246786","56.03868363246786","56.03868363246786","90.84376706526996","90.84376706526996","90.84376706526996","83.26446139229077","83.26446139229077","83.26446139229077","74.70844079629282","74.70844079629282","74.70844079629282","34.12062378966264","34.12062378966264","34.12062378966264","53.425859719067944","53.425859719067944","53.425859719067944","36.322075668757215","36.322075668757215","36.322075668757215","66.89293820615744","66.89293820615744","66.89293820615744","116.6108218824648","116.6108218824648","116.6108218824648","45.573744377728346","45.573744377728346","45.573744377728346","89.00660939593169","89.00660939593169","89.00660939593169","118.91231908671352","118.91231908671352","118.91231908671352","57.73650504105691","57.73650504105691","57.73650504105691","147.5034892499754","147.5034892499754","147.5034892499754"
"72000","22.00917684538964","22.00917684538964","22.00917684538964","110.57932054706016","110.57932054706016","110.57932054706016","8.036468760830797","8.036468760830797","8.036468760830797","63.13060736441868","63.13060736441868","63.13060736441868","5.290517207161729","5.290517207161729","5.290517207161729","21.470228388083434","21.470228388083434","21.470228388083434","72.22323036004215","72.22323036004215","72.22323036004215","97.10114537227848","97.10114537227848","97.10114537227848","101.17236786004946","101.17236786004946","101.17236786004946","108.84151478004212","108.84151478004212","108.84151478004212","45.34495959974751","45.34495959974751","45.34495959974751","52.67119304491716","52.67119304491716","52.67119304491716","37.07062431689563","37.07062431689563","37.07062431689563","69.37274483837442","69.37274483837442","69.37274483837442","120.16700754474539","120.16700754474539","120.16700754474539","48.96579882620897","48.96579882620897","48.96579882620897","47.19807780632006","47.19807780632006","47.19807780632006","122.92212958737994","122.92212958737994","122.92212958737994","52.26537772757683","52.26537772757683","52.26537772757683","136.09190877945338","136.09190877945338","136.09190877945338"
"76000","21.81120280943493","21.81120280943493","21.81120280943493","119.5462093754793","119.5462093754793","119.5462093754793","7.216233498366949","7.216233498366949","7.216233498366949","62.961710839568866","62.961710839568866","62.961710839568866","5.291219230773473","5.291219230773473","5.291219230773473","23.422731478165964","23.422731478165964","23.422731478165964","70.43505138714276","70.43505138714276","70.43505138714276","84.13419442322825","84.13419442322825","84.13419442322825","85.25940026684427","85.25940026684427","85.25940026684427","139.50426703208964","139.50426703208964","139.50426703208964","43.85830092874361","43.85830092874361","43.85830092874361","58.95554984418102","58.95554984418102","58.95554984418102","36.783409934299854","36.783409934299854","36.783409934299854","74.64070139508833","74.64070139508833","74.64070139508833","143.00184362419037","143.00184362419037","143.00184362419037","53.283073955085946","53.283073955085946","53.283073955085946","47.32481866301127","47.32481866301127","47.32481866301127","121.8804322723582","121.8804322723582","121.8804322723582","69.92529262521973","69.92529262521973","69.92529262521973","84.33516049765855","84.33516049765855","84.33516049765855"
"80000","23.94664946389946","23.94664946389946","23.94664946389946","131.39442845936793","131.39442845936793","131.39442845936793","8.051846921532853","8.051846921532853","8.051846921532853","63.60722328526251","63.60722328526251","63.60722328526251","5.291277172188964","5.291277172188964","5.291277172188964","26.88797795318257","26.88797795318257","26.88797795318257","124.21187210027476","124.21187210027476","124.21187210027476","95.87884746778391","95.87884746778391","95.87884746778391","85.30391541786727","85.30391541786727","85.30391541786727","131.83148002465478","131.83148002465478","131.83148002465478","45.3931596548991","45.3931596548991","45.3931596548991","56.94078707383024","56.94078707383024","56.94078707383024","37.31939768211669","37.31939768211669","37.31939768211669","77.17164829316658","77.17164829316658","77.17164829316658","143.83374286137456","143.83374286137456","143.83374286137456","108.25541885566683","108.25541885566683","108.25541885566683","125.1944966186456","125.1944966186456","125.1944966186456","127.44247747936461","127.44247747936461","127.44247747936461","68.9808687153108","68.9808687153108","68.9808687153108","83.62750912208227","83.62750912208227","83.62750912208227"
"84000","22.749768436742453","22.749768436742453","22.749768436742453","104.50515143821829","104.50515143821829","104.50515143821829","10.849901792311355","10.849901792311355","10.849901792311355","54.49276564352921","54.49276564352921","54.49276564352921","5.292530476931342","5.292530476931342","5.292530476931342","18.46111394149741","18.46111394149741","18.46111394149741","159.628810474245","159.628810474245","159.628810474245","102.99469410222397","102.99469410222397","102.99469410222397","92.70932635658417","92.70932635658417","92.70932635658417","101.5084179460569","101.5084179460569","101.5084179460569","41.93341006870225","41.93341006870225","41.93341006870225","57.38225504007532","57.38225504007532","57.38225504007532","36.81332331690372","36.81332331690372","36.81332331690372","121.92035775395232","121.92035775395232","121.92035775395232","143.1013408137587","143.1013408137587","143.1013408137587","145.855396854088","145.855396854088","145.855396854088","29.780992258549798","29.780992258549798","29.780992258549798","106.06436313218266","106.06436313218266","106.06436313218266","69.43770344079037","69.43770344079037","69.43770344079037","122.46574530715031","122.46574530715031","122.46574530715031"
"88000","24.44029995649098","24.44029995649098","24.44029995649098","124.63980368202212","124.63980368202212","124.63980368202212","11.313406038703747","11.313406038703747","11.313406038703747","56.84901422746204","56.84901422746204","56.84901422746204","5.291652712881547","5.291652712881547","5.291652712881547","19.13594726235629","19.13594726235629","19.13594726235629","177.25104027394156","177.25104027394156","177.25104027394156","89.63181499502156","89.63181499502156","89.63181499502156","112.9469947480533","112.9469947480533","112.9469947480533","106.81705098975276","106.81705098975276","106.81705098975276","41.26273883221273","41.26273883221273","41.26273883221273","54.26356549164105","54.26356549164105","54.26356549164105","52.71244428191377","52.71244428191377","52.71244428191377","123.46688677462808","123.46688677462808","123.46688677462808","139.68977468080865","139.68977468080865","139.68977468080865","143.4791298998205","143.4791298998205","143.4791298998205","33.35375785076574","33.35375785076574","33.35375785076574","118.32427603327042","118.32427603327042","118.32427603327042","68.63562383354325","68.63562383354325","68.63562383354325","108.00846799804545","108.00846799804545","108.00846799804545"
"92000","40.552607089345756","40.552607089345756","40.552607089345756","97.66063582999436","97.66063582999436","97.66063582999436","14.82125561659377","14.82125561659377","14.82125561659377","59.41013439537519","59.41013439537519","59.41013439537519","4.912136752342641","4.912136752342641","4.912136752342641","21.775273011460754","21.775273011460754","21.775273011460754","86.9641866806991","86.9641866806991","86.9641866806991","58.01482597924811","58.01482597924811","58.01482597924811","140.05503808749637","140.05503808749637","140.05503808749637","104.70957678322812","104.70957678322812","104.70957678322812","38.19204171578355","38.19204171578355","38.19204171578355","52.310486012410664","52.310486012410664","52.310486012410664","41.57871502728655","41.57871502728655","41.57871502728655","118.57231098018289","118.57231098018289","118.57231098018289","144.74416702617478","144.74416702617478","144.74416702617478","153.67953911706576","153.67953911706576","153.67953911706576","47.97525717808731","47.97525717808731","47.97525717808731","128.80771996571292","128.80771996571292","128.80771996571292","122.2988289854929","122.2988289854929","122.2988289854929","112.55243072061964","112.55243072061964","112.55243072061964"
"96000","44.664476945693295","44.664476945693295","44.664476945693295","93.22289749410753","93.22289749410753","93.22289749410753","11.567039047839273","11.567039047839273","11.567039047839273","54.64586535716222","54.64586535716222","54.64586535716222","5.536413768618796","5.536413768618796","5.536413768618796","27.367775080584995","27.367775080584995","27.367775080584995","116.22031179545365","116.22031179545365","116.22031179545365","143.32196052787708","143.32196052787708","143.32196052787708","115.1980617182669","115.1980617182669","115.1980617182669","105.78490961651433","105.78490961651433","105.78490961651433","65.90764917102705","65.90764917102705","65.90764917102705","63.49949878733976","63.49949878733976","63.49949878733976","40.273736290236315","40.273736290236315","40.273736290236315","116.99289921756986","116.99289921756986","116.99289921756986","143.22534677754035","143.22534677754035","143.22534677754035","150.2245812665714","150.2245812665714","150.2245812665714","46.80841844760837","46.80841844760837","46.80841844760837","138.0919537996628","138.0919537996628","138.0919537996628","120.26144620757009","120.26144620757009","120.26144620757009","117.85224948519082","117.85224948519082","117.85224948519082"
"100000","44.80976597959852","44.80976597959852","44.80976597959852","112.47976104302802","112.47976104302802","112.47976104302802","12.133297561135683","12.133297561135683","12.133297561135683","60.50438366544639","60.50438366544639","60.50438366544639","3.879411298300704","3.879411298300704","3.879411298300704","27.630105036463572","27.630105036463572","27.630105036463572","106.56912417695636","106.56912417695636","106.56912417695636","139.29883454079544","139.29883454079544","139.29883454079544","108.4496909222787","108.4496909222787","108.4496909222787","108.20283530489425","108.20283530489425","108.20283530489425","62.608933205831775","62.608933205831775","62.608933205831775","76.4915242032171","76.4915242032171","76.4915242032171","34.7286221854214","34.7286221854214","34.7286221854214","126.55059823872955","126.55059823872955","126.55059823872955","140.96316478502018","140.96316478502018","140.96316478502018","154.7421034143126","154.7421034143126","154.7421034143126","47.22995280908603","47.22995280908603","47.22995280908603","144.4989080444549","144.4989080444549","144.4989080444549","121.18113224566699","121.18113224566699","121.18113224566699","116.29887983383477","116.29887983383477","116.29887983383477"
"104000","48.98287362248946","48.98287362248946","48.98287362248946","113.64843208964979","113.64843208964979","113.64843208964979","14.519139068105153","14.519139068105153","14.519139068105153","28.6030235272171","28.6030235272171","28.6030235272171","3.8709515860298196","3.8709515860298196","3.8709515860298196","28.26045895748935","28.26045895748935","28.26045895748935","116.66722623792171","116.66722623792171","116.66722623792171","138.2147117944386","138.2147117944386","138.2147117944386","138.4690691374039","138.4690691374039","138.4690691374039","114.7336935292753","114.7336935292753","114.7336935292753","64.37071368850238","64.37071368850238","64.37071368850238","81.58184269654177","81.58184269654177","81.58184269654177","34.23727697697361","34.23727697697361","34.23727697697361","113.73563163088257","113.73563163088257","113.73563163088257","176.2146197156711","176.2146197156711","176.2146197156711","176.5071337410835","176.5071337410835","176.5071337410835","24.385372475034483","24.385372475034483","24.385372475034483","133.36105858135517","133.36105858135517","133.36105858135517","123.85519072423502","123.85519072423502","123.85519072423502","111.16520336705085","111.16520336705085","111.16520336705085"
"108000","49.15657542122133","49.15657542122133","49.15657542122133","74.65346714381415","74.65346714381415","74.65346714381415","14.030106885465964","14.030106885465964","14.030106885465964","65.18008599519518","65.18008599519518","65.18008599519518","3.7845007617401456","3.7845007617401456","3.7845007617401456","28.89298201770432","28.89298201770432","28.89298201770432","120.70031262263299","120.70031262263299","120.70031262263299","122.77137048424451","122.77137048424451","122.77137048424451","139.42047352284408","139.42047352284408","139.42047352284408","147.2875337856073","147.2875337856073","147.2875337856073","60.16119749064156","60.16119749064156","60.16119749064156","83.15322025554956","83.15322025554956","83.15322025554956","42.14897530458397","42.14897530458397","42.14897530458397","113.97635909298342","113.97635909298342","113.97635909298342","153.94972547391117","153.94972547391117","153.94972547391117","178.72355649220205","178.72355649220205","178.72355649220205","12.170233898973958","12.170233898973958","12.170233898973958","124.38963437372225","124.38963437372225","124.38963437372225","116.58284832384416","116.58284832384416","116.58284832384416","101.45811735640675","101.45811735640675","101.45811735640675"
"112000","73.6767646509687","73.6767646509687","73.6767646509687","44.46238140027201","44.46238140027201","44.46238140027201","9.484758088074624","9.484758088074624","9.484758088074624","73.65189217026389","73.65189217026389","73.65189217026389","3.7542751309363416","3.7542751309363416","3.7542751309363416","28.90733800896057","28.90733800896057","28.90733800896057","118.13534830045629","118.13534830045629","118.13534830045629","189.323257526664","189.323257526664","189.323257526664","102.19340431011173","102.19340431011173","102.19340431011173","165.79192832734853","165.79192832734853","165.79192832734853","2.8902249406668163","2.8902249406668163","2.8902249406668163","81.31052485941066","81.31052485941066","81.31052485941066","65.39599326910106","65.39599326910106","65.39599326910106","133.6993544399887","133.6993544399887","133.6993544399887","152.42559329988845","152.42559329988845","152.42559329988845","175.01936046076548","175.01936046076548","175.01936046076548","58.05460575853141","58.05460575853141","58.05460575853141","115.39772181389515","115.39772181389515","115.39772181389515","119.89856851393192","119.89856851393192","119.89856851393192","98.16612085705621","98.16612085705621","98.16612085705621"
"116000","80.6856106735385","80.6856106735385","80.6856106735385","52.0811005778747","52.0811005778747","52.0811005778747","8.502912215082798","8.502912215082798","8.502912215082798","82.96347463769561","82.96347463769561","82.96347463769561","4.41493766121754","4.41493766121754","4.41493766121754","45.75877401112128","45.75877401112128","45.75877401112128","96.91300578117504","96.91300578117504","96.91300578117504","160.6129169294465","160.6129169294465","160.6129169294465","71.23812792390467","71.23812792390467","71.23812792390467","183.6970628076815","183.6970628076815","183.6970628076815","2.92805790830271","2.92805790830271","2.92805790830271","82.02303171884844","82.02303171884844","82.02303171884844","38.9217855213992","38.9217855213992","38.9217855213992","143.86611304630767","143.86611304630767","143.86611304630767","172.97297653274595","172.97297653274595","172.97297653274595","189.02415853087308","189.02415853087308","189.02415853087308","47.91609828656112","47.91609828656112","47.91609828656112","140.49586326993585","140.49586326993585","140.49586326993585","144.0622200322809","144.0622200322809","144.0622200322809","104.63047331508673","104.63047331508673","104.63047331508673"
"120000","67.52906340179453","67.52906340179453","67.52906340179453","57.030645531453345","57.030645531453345","57.030645531453345","30.42880636830882","30.42880636830882","30.42880636830882","83.42361136455301","83.42361136455301","83.42361136455301","4.49322581947511","4.49322581947511","4.49322581947511","39.01191766004106","39.01191766004106","39.01191766004106","117.03958932429691","117.03958932429691","117.03958932429691","128.04156819285626","128.04156819285626","128.04156819285626","73.09218064410088","73.09218064410088","73.09218064410088","160.55139148113633","160.55139148113633","160.55139148113633","3.4798482556236356","3.4798482556236356","3.4798482556236356","78.80413095169243","78.80413095169243","78.80413095169243","57.03746102192696","57.03746102192696","57.03746102192696","119.82456639114241","119.82456639114241","119.82456639114241","179.10698557824622","179.10698557824622","179.10698557824622","204.68499443265898","204.68499443265898","204.68499443265898","46.75679094921969","46.75679094921969","46.75679094921969","157.9476959027004","157.9476959027004","157.9476959027004","194.3718596844494","194.3718596844494","194.3718596844494","117.49904018868097","117.49904018868097","117.49904018868097"
"124000","54.703596613081686","54.703596613081686","54.703596613081686","71.10656426575241","71.10656426575241","71.10656426575241","33.02715508032463","33.02715508032463","33.02715508032463","83.34341567637007","83.34341567637007","83.34341567637007","5.513244126207539","5.513244126207539","5.513244126207539","70.42781774333716","70.42781774333716","70.42781774333716","171.40547904698317","171.40547904698317","171.40547904698317","117.54681772891013","117.54681772891013","117.54681772891013","68.63487136219942","68.63487136219942","68.63487136219942","147.46856323195752","147.46856323195752","147.46856323195752","3.634092355059188","3.634092355059188","3.634092355059188","80.41457204042027","80.41457204042027","80.41457204042027","58.739161464960205","58.739161464960205","58.739161464960205","80.35397374381303","80.35397374381303","80.35397374381303","138.12966988180406","138.12966988180406","138.12966988180406","195.33001047846858","195.33001047846858","195.33001047846858","43.25987622339843","43.25987622339843","43.25987622339843","143.18765710190127","143.18765710190127","143.18765710190127","208.40410714402574","208.40410714402574","208.40410714402574","116.45674794788162","116.45674794788162","116.45674794788162"
