"Step","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_9 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_8 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_7 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_6 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_5 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_4 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_3 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_2 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_19 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_18 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_17 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_16 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_15 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_14 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_13 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_12 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_11 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_10 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_1 - eval/avg_reward__MAX","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MIN","DDPG_None_PointMaze_Medium_Diverse_GRDense-v3_0 - eval/avg_reward__MAX"
"40000","35.17347802582646","35.17347802582646","35.17347802582646","23.652313379185205","23.652313379185205","23.652313379185205","16.142163593158184","16.142163593158184","16.142163593158184","94.20429549117075","94.20429549117075","94.20429549117075","55.19746391907887","55.19746391907887","55.19746391907887","13.728918444465677","13.728918444465677","13.728918444465677","31.683516353652596","31.683516353652596","31.683516353652596","16.837528520909423","16.837528520909423","16.837528520909423","59.87557362744783","59.87557362744783","59.87557362744783","24.56429844984127","24.56429844984127","24.56429844984127","9.465704428659219","9.465704428659219","9.465704428659219","8.30289571487289","8.30289571487289","8.30289571487289","11.941216717685617","11.941216717685617","11.941216717685617","65.93001151325335","65.93001151325335","65.93001151325335","58.45990266857857","58.45990266857857","58.45990266857857","29.3342354895085","29.3342354895085","29.3342354895085","6.311971139423763","6.311971139423763","6.311971139423763","97.27421896193134","97.27421896193134","97.27421896193134","2.8172681347555857","2.8172681347555857","2.8172681347555857","8.084345291039659","8.084345291039659","8.084345291039659"
"44000","34.98996610054013","34.98996610054013","34.98996610054013","25.148362520990094","25.148362520990094","25.148362520990094","50.55944374556098","50.55944374556098","50.55944374556098","94.65497926618565","94.65497926618565","94.65497926618565","55.021776646103135","55.021776646103135","55.021776646103135","13.408639993117442","13.408639993117442","13.408639993117442","60.628197671415386","60.628197671415386","60.628197671415386","16.807719063451742","16.807719063451742","16.807719063451742","59.3433139563038","59.3433139563038","59.3433139563038","24.858957688641564","24.858957688641564","24.858957688641564","45.23296895747457","45.23296895747457","45.23296895747457","5.086546997276888","5.086546997276888","5.086546997276888","5.6079671713556225","5.6079671713556225","5.6079671713556225","103.49522541989663","103.49522541989663","103.49522541989663","37.55150510598959","37.55150510598959","37.55150510598959","34.340134330401476","34.340134330401476","34.340134330401476","14.340226887707715","14.340226887707715","14.340226887707715","96.082615607979","96.082615607979","96.082615607979","2.617036264907459","2.617036264907459","2.617036264907459","8.846497049226098","8.846497049226098","8.846497049226098"
"48000","43.3930210567654","43.3930210567654","43.3930210567654","30.02108489070369","30.02108489070369","30.02108489070369","40.35062757852898","40.35062757852898","40.35062757852898","89.82692516158548","89.82692516158548","89.82692516158548","55.68126999119245","55.68126999119245","55.68126999119245","12.940518215394366","12.940518215394366","12.940518215394366","59.77404142490739","59.77404142490739","59.77404142490739","17.09858816905497","17.09858816905497","17.09858816905497","57.14722430611728","57.14722430611728","57.14722430611728","24.673463127286077","24.673463127286077","24.673463127286077","41.64332465422833","41.64332465422833","41.64332465422833","6.755530524452729","6.755530524452729","6.755530524452729","6.714921803099726","6.714921803099726","6.714921803099726","99.66432981636514","99.66432981636514","99.66432981636514","36.14301118017963","36.14301118017963","36.14301118017963","120.9911288169928","120.9911288169928","120.9911288169928","5.953285351750419","5.953285351750419","5.953285351750419","97.67816801066141","97.67816801066141","97.67816801066141","2.8768235638581197","2.8768235638581197","2.8768235638581197","5.642243645697012","5.642243645697012","5.642243645697012"
"52000","52.60103927328313","52.60103927328313","52.60103927328313","31.831455342940092","31.831455342940092","31.831455342940092","45.051943015191206","45.051943015191206","45.051943015191206","90.6441969751203","90.6441969751203","90.6441969751203","52.865947449006136","52.865947449006136","52.865947449006136","12.941533489733018","12.941533489733018","12.941533489733018","59.30667152892611","59.30667152892611","59.30667152892611","16.242727602347472","16.242727602347472","16.242727602347472","40.401729004186635","40.401729004186635","40.401729004186635","39.03323681321486","39.03323681321486","39.03323681321486","21.84319260909383","21.84319260909383","21.84319260909383","6.636927479929199","6.636927479929199","6.636927479929199","7.985627805030515","7.985627805030515","7.985627805030515","108.6973195836172","108.6973195836172","108.6973195836172","46.49355367983658","46.49355367983658","46.49355367983658","81.40057035153109","81.40057035153109","81.40057035153109","6.521746609808441","6.521746609808441","6.521746609808441","91.88034585470115","91.88034585470115","91.88034585470115","6.362516559389701","6.362516559389701","6.362516559389701","8.443858194538944","8.443858194538944","8.443858194538944"
"56000","56.598560445582315","56.598560445582315","56.598560445582315","34.55989757170197","34.55989757170197","34.55989757170197","17.07998670802176","17.07998670802176","17.07998670802176","96.16212320824191","96.16212320824191","96.16212320824191","50.47540166103224","50.47540166103224","50.47540166103224","12.936739558553537","12.936739558553537","12.936739558553537","85.159856311021","85.159856311021","85.159856311021","22.498498084778515","22.498498084778515","22.498498084778515","39.42402553964629","39.42402553964629","39.42402553964629","28.230312784439672","28.230312784439672","28.230312784439672","11.93711312908969","11.93711312908969","11.93711312908969","69.58824954976137","69.58824954976137","69.58824954976137","11.762125557791544","11.762125557791544","11.762125557791544","120.64990452419826","120.64990452419826","120.64990452419826","65.4118776472377","65.4118776472377","65.4118776472377","80.0658414837487","80.0658414837487","80.0658414837487","6.678193648805151","6.678193648805151","6.678193648805151","99.2419932903051","99.2419932903051","99.2419932903051","8.139163989944297","8.139163989944297","8.139163989944297","18.544848262025845","18.544848262025845","18.544848262025845"
"60000","57.53559210897828","57.53559210897828","57.53559210897828","48.983296750926435","48.983296750926435","48.983296750926435","23.76390639858203","23.76390639858203","23.76390639858203","97.7831179260148","97.7831179260148","97.7831179260148","46.04754843720941","46.04754843720941","46.04754843720941","12.951052216513375","12.951052216513375","12.951052216513375","77.25094426816722","77.25094426816722","77.25094426816722","16.63919979895082","16.63919979895082","16.63919979895082","57.88219607037612","57.88219607037612","57.88219607037612","25.153114444831765","25.153114444831765","25.153114444831765","51.20007684872421","51.20007684872421","51.20007684872421","72.98971099611649","72.98971099611649","72.98971099611649","13.70128505785373","13.70128505785373","13.70128505785373","79.60916282804588","79.60916282804588","79.60916282804588","48.857445752044825","48.857445752044825","48.857445752044825","34.82240378459282","34.82240378459282","34.82240378459282","6.666119440144333","6.666119440144333","6.666119440144333","93.35722334498459","93.35722334498459","93.35722334498459","7.7242871736314545","7.7242871736314545","7.7242871736314545","10.869192742953597","10.869192742953597","10.869192742953597"
"64000","44.402206152578046","44.402206152578046","44.402206152578046","55.78781103220501","55.78781103220501","55.78781103220501","25.391915673066432","25.391915673066432","25.391915673066432","96.41338395051693","96.41338395051693","96.41338395051693","35.69992075077725","35.69992075077725","35.69992075077725","12.954131834188564","12.954131834188564","12.954131834188564","98.14646330712091","98.14646330712091","98.14646330712091","22.512274434584047","22.512274434584047","22.512274434584047","33.7435413469275","33.7435413469275","33.7435413469275","7.145020411620068","7.145020411620068","7.145020411620068","21.470492925990648","21.470492925990648","21.470492925990648","53.31249481200729","53.31249481200729","53.31249481200729","14.03618886658802","14.03618886658802","14.03618886658802","48.11983535096633","48.11983535096633","48.11983535096633","56.79818936345863","56.79818936345863","56.79818936345863","37.40163818881422","37.40163818881422","37.40163818881422","6.635869308870023","6.635869308870023","6.635869308870023","49.08973215550022","49.08973215550022","49.08973215550022","7.693480705379092","7.693480705379092","7.693480705379092","22.4146510550265","22.4146510550265","22.4146510550265"
"68000","37.82747340387168","37.82747340387168","37.82747340387168","33.696499790147186","33.696499790147186","33.696499790147186","24.958528239635275","24.958528239635275","24.958528239635275","92.36573613366349","92.36573613366349","92.36573613366349","28.254105396787374","28.254105396787374","28.254105396787374","8.108987322580104","8.108987322580104","8.108987322580104","118.71311749677663","118.71311749677663","118.71311749677663","22.483376271609043","22.483376271609043","22.483376271609043","55.81300780217632","55.81300780217632","55.81300780217632","10.141236677417345","10.141236677417345","10.141236677417345","43.837769963471295","43.837769963471295","43.837769963471295","28.738659344342075","28.738659344342075","28.738659344342075","14.117690253853079","14.117690253853079","14.117690253853079","34.29620880070251","34.29620880070251","34.29620880070251","29.38611972222335","29.38611972222335","29.38611972222335","37.099379442840565","37.099379442840565","37.099379442840565","32.63993110771081","32.63993110771081","32.63993110771081","82.92231912856141","82.92231912856141","82.92231912856141","8.164636713461647","8.164636713461647","8.164636713461647","23.041698067833465","23.041698067833465","23.041698067833465"
"72000","34.894226504100835","34.894226504100835","34.894226504100835","25.90479556943087","25.90479556943087","25.90479556943087","26.95516400560636","26.95516400560636","26.95516400560636","95.30236115802991","95.30236115802991","95.30236115802991","29.09826222018657","29.09826222018657","29.09826222018657","7.807861325396354","7.807861325396354","7.807861325396354","108.46280366420433","108.46280366420433","108.46280366420433","21.121755769757318","21.121755769757318","21.121755769757318","48.16822820714618","48.16822820714618","48.16822820714618","26.317880147100755","26.317880147100755","26.317880147100755","43.59250138799493","43.59250138799493","43.59250138799493","2.1457180484347487","2.1457180484347487","2.1457180484347487","15.31116376959552","15.31116376959552","15.31116376959552","57.92414251526425","57.92414251526425","57.92414251526425","52.37462155034474","52.37462155034474","52.37462155034474","36.59360281270521","36.59360281270521","36.59360281270521","29.61991736764184","29.61991736764184","29.61991736764184","97.1922224431135","97.1922224431135","97.1922224431135","13.419046127869013","13.419046127869013","13.419046127869013","32.12723258729419","32.12723258729419","32.12723258729419"
"76000","34.25091525055944","34.25091525055944","34.25091525055944","43.82199246933921","43.82199246933921","43.82199246933921","30.37940154269031","30.37940154269031","30.37940154269031","93.89205001344232","93.89205001344232","93.89205001344232","13.670637400937355","13.670637400937355","13.670637400937355","8.07427949119003","8.07427949119003","8.07427949119003","73.27373386615201","73.27373386615201","73.27373386615201","25.364673700083706","25.364673700083706","25.364673700083706","66.15844728609093","66.15844728609093","66.15844728609093","51.60152027576108","51.60152027576108","51.60152027576108","40.674613204651095","40.674613204651095","40.674613204651095","2.2278519039522435","2.2278519039522435","2.2278519039522435","17.645557290535038","17.645557290535038","17.645557290535038","93.70637906915329","93.70637906915329","93.70637906915329","11.003211227327224","11.003211227327224","11.003211227327224","37.18277191490895","37.18277191490895","37.18277191490895","30.222065657972887","30.222065657972887","30.222065657972887","95.53650624987733","95.53650624987733","95.53650624987733","7.527646980868171","7.527646980868171","7.527646980868171","31.73208887385046","31.73208887385046","31.73208887385046"
"80000","48.775178043204264","48.775178043204264","48.775178043204264","48.00881574535601","48.00881574535601","48.00881574535601","37.92593953916722","37.92593953916722","37.92593953916722","98.56507679630047","98.56507679630047","98.56507679630047","22.302130116162687","22.302130116162687","22.302130116162687","8.771608582788158","8.771608582788158","8.771608582788158","54.47008001987429","54.47008001987429","54.47008001987429","25.564898897779063","25.564898897779063","25.564898897779063","64.95661024844848","64.95661024844848","64.95661024844848","56.593536066437096","56.593536066437096","56.593536066437096","113.55972705492312","113.55972705492312","113.55972705492312","2.050623762386313","2.050623762386313","2.050623762386313","18.829788007078836","18.829788007078836","18.829788007078836","82.16355413760239","82.16355413760239","82.16355413760239","7.917868978496368","7.917868978496368","7.917868978496368","37.58569595511993","37.58569595511993","37.58569595511993","9.646967723439015","9.646967723439015","9.646967723439015","95.86940993511946","95.86940993511946","95.86940993511946","8.305727117278094","8.305727117278094","8.305727117278094","31.85561319590671","31.85561319590671","31.85561319590671"
"84000","54.62287582846501","54.62287582846501","54.62287582846501","43.68173944461635","43.68173944461635","43.68173944461635","38.140718790261644","38.140718790261644","38.140718790261644","88.4252253201604","88.4252253201604","88.4252253201604","19.481661596042507","19.481661596042507","19.481661596042507","14.49868644265373","14.49868644265373","14.49868644265373","51.808859031985364","51.808859031985364","51.808859031985364","38.84302941243992","38.84302941243992","38.84302941243992","94.18451410384704","94.18451410384704","94.18451410384704","43.73155664257625","43.73155664257625","43.73155664257625","101.37184093881592","101.37184093881592","101.37184093881592","2.233688965196772","2.233688965196772","2.233688965196772","22.225370615640152","22.225370615640152","22.225370615640152","59.47603809050194","59.47603809050194","59.47603809050194","7.893885695775621","7.893885695775621","7.893885695775621","38.7298910858894","38.7298910858894","38.7298910858894","10.148077105747307","10.148077105747307","10.148077105747307","96.1392809234344","96.1392809234344","96.1392809234344","7.605317892154892","7.605317892154892","7.605317892154892","59.94915754595115","59.94915754595115","59.94915754595115"
"88000","81.87738036595897","81.87738036595897","81.87738036595897","45.87785687770204","45.87785687770204","45.87785687770204","56.3228648359112","56.3228648359112","56.3228648359112","93.73483010762303","93.73483010762303","93.73483010762303","23.00731850823022","23.00731850823022","23.00731850823022","14.288740701816403","14.288740701816403","14.288740701816403","83.30415637135458","83.30415637135458","83.30415637135458","37.59087244994622","37.59087244994622","37.59087244994622","47.481094075936745","47.481094075936745","47.481094075936745","43.29730333138163","43.29730333138163","43.29730333138163","121.15107346564191","121.15107346564191","121.15107346564191","2.35986571514159","2.35986571514159","2.35986571514159","21.779566385381923","21.779566385381923","21.779566385381923","69.3153494996231","69.3153494996231","69.3153494996231","8.52534330446494","8.52534330446494","8.52534330446494","40.582401429993936","40.582401429993936","40.582401429993936","8.172858354309575","8.172858354309575","8.172858354309575","97.63831541673032","97.63831541673032","97.63831541673032","9.426600658273289","9.426600658273289","9.426600658273289","32.24710266024089","32.24710266024089","32.24710266024089"
"92000","80.35335578158282","80.35335578158282","80.35335578158282","66.51484286162652","66.51484286162652","66.51484286162652","57.25060431518743","57.25060431518743","57.25060431518743","96.42164701886023","96.42164701886023","96.42164701886023","34.99566174427031","34.99566174427031","34.99566174427031","14.330055302357257","14.330055302357257","14.330055302357257","94.37154761153008","94.37154761153008","94.37154761153008","24.63942097480835","24.63942097480835","24.63942097480835","44.94692882328495","44.94692882328495","44.94692882328495","74.90716004879482","74.90716004879482","74.90716004879482","121.45252146896591","121.45252146896591","121.45252146896591","2.118091698731582","2.118091698731582","2.118091698731582","21.166205095458007","21.166205095458007","21.166205095458007","70.19967613993684","70.19967613993684","70.19967613993684","8.47451163847547","8.47451163847547","8.47451163847547","41.887704264119215","41.887704264119215","41.887704264119215","8.255979915119626","8.255979915119626","8.255979915119626","121.21277850597357","121.21277850597357","121.21277850597357","8.513960082286234","8.513960082286234","8.513960082286234","31.860886130601223","31.860886130601223","31.860886130601223"
"96000","80.40941118298204","80.40941118298204","80.40941118298204","45.68370811079248","45.68370811079248","45.68370811079248","47.45361888785526","47.45361888785526","47.45361888785526","82.03427264699754","82.03427264699754","82.03427264699754","46.38631004924845","46.38631004924845","46.38631004924845","14.120472244853758","14.120472244853758","14.120472244853758","110.2795873364865","110.2795873364865","110.2795873364865","46.996933197827225","46.996933197827225","46.996933197827225","62.15405550008379","62.15405550008379","62.15405550008379","49.43145518708874","49.43145518708874","49.43145518708874","125.97029847145686","125.97029847145686","125.97029847145686","2.026783981570914","2.026783981570914","2.026783981570914","32.762326896861516","32.762326896861516","32.762326896861516","74.22955301922731","74.22955301922731","74.22955301922731","7.788103557423357","7.788103557423357","7.788103557423357","45.19860094427021","45.19860094427021","45.19860094427021","32.059998768166146","32.059998768166146","32.059998768166146","122.14522787930942","122.14522787930942","122.14522787930942","8.750690179469794","8.750690179469794","8.750690179469794","33.64213296282908","33.64213296282908","33.64213296282908"
"100000","108.57133068687926","108.57133068687926","108.57133068687926","31.457159223506903","31.457159223506903","31.457159223506903","66.07414629932843","66.07414629932843","66.07414629932843","79.83653340974877","79.83653340974877","79.83653340974877","109.94241072801488","109.94241072801488","109.94241072801488","14.833901964764078","14.833901964764078","14.833901964764078","110.79376593213888","110.79376593213888","110.79376593213888","48.20955673341864","48.20955673341864","48.20955673341864","44.722363083825044","44.722363083825044","44.722363083825044","46.17082544207684","46.17082544207684","46.17082544207684","139.3291992741901","139.3291992741901","139.3291992741901","2.246422341068277","2.246422341068277","2.246422341068277","62.04602473950139","62.04602473950139","62.04602473950139","71.99551990364066","71.99551990364066","71.99551990364066","9.107513134011077","9.107513134011077","9.107513134011077","45.468150596840566","45.468150596840566","45.468150596840566","29.846048394651497","29.846048394651497","29.846048394651497","125.99485746412384","125.99485746412384","125.99485746412384","8.30085235311596","8.30085235311596","8.30085235311596","30.42040521535939","30.42040521535939","30.42040521535939"
"104000","80.01567305700883","80.01567305700883","80.01567305700883","15.21244291314147","15.21244291314147","15.21244291314147","79.6463223019731","79.6463223019731","79.6463223019731","92.27744649742274","92.27744649742274","92.27744649742274","108.28884487696273","108.28884487696273","108.28884487696273","51.98270429415895","51.98270429415895","51.98270429415895","115.74028754242258","115.74028754242258","115.74028754242258","42.38902967043999","42.38902967043999","42.38902967043999","45.649187108276955","45.649187108276955","45.649187108276955","39.413873550094586","39.413873550094586","39.413873550094586","143.10592934607328","143.10592934607328","143.10592934607328","2.1791330677377503","2.1791330677377503","2.1791330677377503","53.97269403868479","53.97269403868479","53.97269403868479","58.47298136712802","58.47298136712802","58.47298136712802","9.169131426198092","9.169131426198092","9.169131426198092","44.85958813728851","44.85958813728851","44.85958813728851","33.39669913785474","33.39669913785474","33.39669913785474","124.91312122660909","124.91312122660909","124.91312122660909","5.443820546295043","5.443820546295043","5.443820546295043","30.289518615161178","30.289518615161178","30.289518615161178"
"108000","76.62355410899245","76.62355410899245","76.62355410899245","12.28115324053061","12.28115324053061","12.28115324053061","78.66289764788343","78.66289764788343","78.66289764788343","42.77819265394136","42.77819265394136","42.77819265394136","108.76079262005433","108.76079262005433","108.76079262005433","51.98818402098591","51.98818402098591","51.98818402098591","112.3023278903371","112.3023278903371","112.3023278903371","36.048032451567536","36.048032451567536","36.048032451567536","46.97946727902163","46.97946727902163","46.97946727902163","67.10829316116015","67.10829316116015","67.10829316116015","145.37254290285767","145.37254290285767","145.37254290285767","2.2971180228766572","2.2971180228766572","2.2971180228766572","23.710477176365323","23.710477176365323","23.710477176365323","31.03069132465585","31.03069132465585","31.03069132465585","4.888140125215381","4.888140125215381","4.888140125215381","137.2635793256022","137.2635793256022","137.2635793256022","32.445042785487615","32.445042785487615","32.445042785487615","121.3114512370418","121.3114512370418","121.3114512370418","5.639681574758005","5.639681574758005","5.639681574758005","35.10991145775377","35.10991145775377","35.10991145775377"
"112000","78.46921397825551","78.46921397825551","78.46921397825551","14.186616471017476","14.186616471017476","14.186616471017476","82.28380104627547","82.28380104627547","82.28380104627547","42.36283181731918","42.36283181731918","42.36283181731918","107.94668293472053","107.94668293472053","107.94668293472053","45.711205913633734","45.711205913633734","45.711205913633734","77.5289920730994","77.5289920730994","77.5289920730994","46.46573401060022","46.46573401060022","46.46573401060022","58.22231348043421","58.22231348043421","58.22231348043421","67.0413555912817","67.0413555912817","67.0413555912817","47.61348164683595","47.61348164683595","47.61348164683595","2.118484589328114","2.118484589328114","2.118484589328114","23.65771702805663","23.65771702805663","23.65771702805663","32.00772321193476","32.00772321193476","32.00772321193476","21.275734593318568","21.275734593318568","21.275734593318568","93.09045415076238","93.09045415076238","93.09045415076238","34.08780910856917","34.08780910856917","34.08780910856917","123.16326212200752","123.16326212200752","123.16326212200752","5.03193311921626","5.03193311921626","5.03193311921626","54.437788311971715","54.437788311971715","54.437788311971715"
"116000","78.92472601305812","78.92472601305812","78.92472601305812","46.593199265397345","46.593199265397345","46.593199265397345","81.81618463107019","81.81618463107019","81.81618463107019","86.96708029347917","86.96708029347917","86.96708029347917","111.13826806590222","111.13826806590222","111.13826806590222","47.79183044360827","47.79183044360827","47.79183044360827","123.85644908792722","123.85644908792722","123.85644908792722","50.90388228618464","50.90388228618464","50.90388228618464","14.505694206088155","14.505694206088155","14.505694206088155","74.52536712670154","74.52536712670154","74.52536712670154","5.079844082681549","5.079844082681549","5.079844082681549","2.352110251945459","2.352110251945459","2.352110251945459","23.22207815855825","23.22207815855825","23.22207815855825","31.868503231622412","31.868503231622412","31.868503231622412","22.110139786381453","22.110139786381453","22.110139786381453","95.39390201652978","95.39390201652978","95.39390201652978","36.07434424625897","36.07434424625897","36.07434424625897","128.92210619836743","128.92210619836743","128.92210619836743","5.399657480882871","5.399657480882871","5.399657480882871","75.30582790521608","75.30582790521608","75.30582790521608"
"120000","76.65542085445","76.65542085445","76.65542085445","58.894480245283944","58.894480245283944","58.894480245283944","63.935511322915865","63.935511322915865","63.935511322915865","44.923368568687025","44.923368568687025","44.923368568687025","118.25848578683076","118.25848578683076","118.25848578683076","31.881185460319575","31.881185460319575","31.881185460319575","127.8159811270398","127.8159811270398","127.8159811270398","29.009231958242346","29.009231958242346","29.009231958242346","12.160438769229957","12.160438769229957","12.160438769229957","77.09787490910523","77.09787490910523","77.09787490910523","12.677336981616861","12.677336981616861","12.677336981616861","4.121408081579169","4.121408081579169","4.121408081579169","28.023209313874737","28.023209313874737","28.023209313874737","31.723244419851188","31.723244419851188","31.723244419851188","14.010094138171084","14.010094138171084","14.010094138171084","93.80016203801438","93.80016203801438","93.80016203801438","40.28687332990829","40.28687332990829","40.28687332990829","125.64504753845961","125.64504753845961","125.64504753845961","4.817993093992085","4.817993093992085","4.817993093992085","60.907410251501574","60.907410251501574","60.907410251501574"
"124000","78.33017282656337","78.33017282656337","78.33017282656337","57.97664398337226","57.97664398337226","57.97664398337226","88.9710083282529","88.9710083282529","88.9710083282529","54.71019081452583","54.71019081452583","54.71019081452583","119.48551237924998","119.48551237924998","119.48551237924998","46.75787201484809","46.75787201484809","46.75787201484809","123.64409712027323","123.64409712027323","123.64409712027323","26.978874921043126","26.978874921043126","26.978874921043126","56.323341460286784","56.323341460286784","56.323341460286784","76.89182559337087","76.89182559337087","76.89182559337087","4.928576260032127","4.928576260032127","4.928576260032127","33.748591257929846","33.748591257929846","33.748591257929846","32.09012574628922","32.09012574628922","32.09012574628922","70.98753411365516","70.98753411365516","70.98753411365516","12.629985671148237","12.629985671148237","12.629985671148237","91.51450579835","91.51450579835","91.51450579835","40.696993000468396","40.696993000468396","40.696993000468396","122.71053913217705","122.71053913217705","122.71053913217705","3.7040096595888983","3.7040096595888983","3.7040096595888983","61.714630883801554","61.714630883801554","61.714630883801554"
"128000","78.48711769484608","78.48711769484608","78.48711769484608","56.43474684758318","56.43474684758318","56.43474684758318","69.05758604581015","69.05758604581015","69.05758604581015","55.42066658506862","55.42066658506862","55.42066658506862","120.06787301047595","120.06787301047595","120.06787301047595","14.052715988037559","14.052715988037559","14.052715988037559","88.40932378162704","88.40932378162704","88.40932378162704","27.112696295476088","27.112696295476088","27.112696295476088","80.69197364918692","80.69197364918692","80.69197364918692","43.37929531820696","43.37929531820696","43.37929531820696","5.198429402636533","5.198429402636533","5.198429402636533","1.7777318313439732","1.7777318313439732","1.7777318313439732","53.02779086099939","53.02779086099939","53.02779086099939","63.671471273817154","63.671471273817154","63.671471273817154","9.61654081376803","9.61654081376803","9.61654081376803","86.91860190678277","86.91860190678277","86.91860190678277","42.879685238616595","42.879685238616595","42.879685238616595","124.31148427056863","124.31148427056863","124.31148427056863","4.041401147486856","4.041401147486856","4.041401147486856","61.938656032251174","61.938656032251174","61.938656032251174"
